UniqueCount	AmbigCount
116	0
637	0
19	0
127	0
0	891
160	0
13	1
27	0
1	0
226	0
271	0
1438	0
0	0
555	0
129	0
116	0
237	0
148	0
1771	0
2064	0
189	15
220	0
97	0
96	0
93	0
948	0
4	5
5	23
63	0
72	0
110	0
56	0
251	0
457	0
14	54
115	0
113	0
32	0
229	0
178	0
137	0
23	0
190	0
65	0
526	0
124	0
2	0
17	0
102	217
54	0
39	0
189	0
90	0
64	0
179	0
53	0
226	28
0	0
36	0
0	3
533	0
74	0
170	0
8	0
99	1
0	0
28	0
201	0
51	0
0	0
113	0
696	0
1265	0
48	0
26	0
225	0
5	0
325	0
14	1
0	18
81	0
101	0
342	0
69	60
0	0
379	0
107	0
328	0
940	853
40	1
34	0
51	0
167	0
39	0
2	0
432	0
2586	0
0	8
74	0
86	0
178	0
350	0
7	2
66	0
2	21
17	0
43	0
147	0
69	0
248	0
143	0
0	6
23	0
45	0
44	0
162	52
235	0
1	20
35	0
42	0
3035	0
28	0
26	0
515	0
84	999
5	0
58	0
136	0
0	28
44	0
118	0
18	0
66	0
1051	0
108	0
121	0
91	3
11	81
153	0
122	0
23	0
103	0
1220	0
429	0
384	0
0	0
95	0
109	0
0	13
57	0
242	0
299	0
95	60
57	0
42	0
29	0
0	198
430	0
84	0
12	0
72	0
26	2
52	16
462	0
54	0
0	6
240	0
111	0
320	0
114	0
76	0
166	0
761	0
465	0
463	0
2000	0
10	0
157	0
96	0
66	0
545	0
80	0
126	0
297	0
64	0
109	0
366	0
288	0
316	0
189	0
16	0
32	0
58	0
0	833
3	0
4	0
90	0
22	0
64	0
39	0
0	33
197	0
687	0
17	0
980	0
624	0
0	0
16	0
334	11
7	40
275	0
71	0
159	0
138	0
150	0
43	0
11	90
0	3
50	0
166	0
18	23
475	392
2	0
41	0
1	8
2	0
72	50
7600	0
195	0
1555	0
83	0
0	0
31	0
68	0
500	0
0	0
183	0
275	0
36	0
758	0
52	0
709	77
87	0
855	0
47	0
69	0
76	0
1200	440
43	0
1233	0
486	422
64	0
585	0
183	0
191	0
29	0
352	0
193	0
23	0
72	0
176	0
260	441
25	0
53	0
86	0
145	0
130	0
104	0
644	0
254	0
244	0
140	0
180	0
214	0
103	3
178	0
91	0
18	0
36	0
314	21
193	2
110	0
110	0
68	0
15	21
98	0
11	0
168	0
60	0
148	20
249	0
483	0
1	133
723	0
126	0
2	22
40	0
41	0
548	12
452	0
2	25
25	0
51	2
4	0
95	2
42	0
2	0
49	0
64	0
167	0
55	0
161	0
236	0
490	0
69	0
12	0
442	0
180	0
297	0
98	0
71	0
139	0
61	0
136	0
8	36
84	0
0	0
27	0
133	128
57	0
183	0
155	0
0	35
124	0
68	0
199	0
41	0
253	0
430	0
47	0
577	0
141	0
0	0
149	0
23	0
933	137
360	93
2943	6
0	1
109	0
415	0
74	0
51	0
1109	0
182	276
364	0
837	0
0	18
0	50
92	0
158	0
66	0
78	0
0	0
70	0
107	0
0	26
172	0
13	82
5	30
110	0
344	0
126	0
1044	0
124	0
0	0
84	0
94	0
120	0
92	0
10	0
64	0
435	0
485	0
217	0
34	0
90	123
67	0
291	1033
129	0
390	0
152	0
168	0
159	0
53	0
385	0
180	0
73	0
413	0
36	0
372	0
228	37
120	0
61	0
163	0
25	0
3	76
39	0
257	29
72	0
3	51
99	0
140	0
121	0
39	0
189	0
0	0
1	0
9	0
231	0
103	0
52	0
195	0
22	50
19	0
1	1
787	0
492	0
2	5
251	0
40	0
67	0
35	0
105	0
99	0
1	0
22	0
139	0
61	0
23	0
89	0
186	0
25	0
20	805
150	0
337	0
106	0
4	60
22	0
934	0
76	0
113	0
782	0
75	0
19	0
188	0
127	0
22	0
84	15
407	0
107	0
0	1
0	11
106	0
0	46
63	0
45	0
75	0
2	6
50	8
130	53
7	0
176	0
234	0
249	0
29	274
120	52
122	0
117	0
153	0
633	0
25	0
107	0
174	0
214	0
116	0
34	0
13	0
63	0
58	0
271	37
357	36
2705	0
80	0
0	25
415	0
120	0
52	0
107	0
31	0
22	0
12	0
578	154
188	0
99	0
21	50
260	0
156	0
31	0
20	0
8	70
79	0
0	5
6	6
133	0
113	1
88	1399
139	0
0	4
0	98
130	0
101	0
134	0
45	55
19	0
377	0
23	0
23	0
191	1
74	0
185	0
7	0
35	0
4	2
22	0
898	0
108	0
83	0
595	203
67	0
4	0
314	137
61	0
87	0
2	0
94	0
901	0
220	0
173	0
76	0
26	10
39	0
21	0
21	0
5	31
104	0
161	0
268	0
109	0
147	0
13	0
2	0
10	0
41	0
159	0
171	0
117	0
360	0
1182	0
111	0
7	70
76	0
22	0
195	0
181	0
580	0
523	0
1	0
348	0
1	10
69	0
80	0
36	0
11	0
71	0
1185	76
3	0
19	44
33	0
68	0
1	3
134	64
38	0
848	0
60	0
79	0
220	0
58	0
163	0
104	0
3	0
103	0
0	3
213	0
147	13
243	0
0	0
60	0
69	0
504	1258
0	186
146	0
0	16
152	0
172	0
72	0
248	0
371	0
6	23
215	0
129	0
0	7
36	0
824	0
0	0
4	16
116	0
62	0
221	0
0	25
66	0
88	0
52	0
108	1488
0	44
120	0
36	0
1	0
244	0
36	0
669	0
7	7
0	83
144	0
130	0
58	5
143	0
249	0
185	0
18	0
78	0
221	0
15	0
240	0
25	0
127	0
1167	0
169	0
463	0
330	0
71	0
0	12
114	0
303	0
2	4
1433	0
184	0
78	0
3	0
225	0
84	0
418	0
154	0
61	0
21	0
69	0
57	0
39	0
421	0
90	0
94	0
12	0
61	0
104	0
62	0
824	0
112	0
92	0
65	3
19	42
99	0
128	0
140	0
317	0
229	0
1	0
100	0
0	17
27	0
314	0
9	0
324	115
91	0
79	0
3	0
0	0
358	0
2	7
62	5
62	0
86	0
42	0
460	0
423	6
5	0
41	0
3	0
579	0
440	0
53	10
3	0
33	0
0	0
168	0
137	0
70	0
524	0
78	0
127	0
56	0
167	0
4372	2944
187	0
163	19
274	0
1	29
19	66
349	0
76	0
175	0
82	0
1589	0
71	0
76	0
1957	0
159	0
2266	0
126	0
56	0
61	0
29	0
51	0
6	4
1380	0
1	0
26	0
369	0
118	0
340	0
35	0
126	0
170	0
684	0
212	0
212	0
0	0
74	0
37	0
185	0
6	3
65	0
58	0
77	0
31	45
205	0
14	0
0	480
356	0
68	3801
67	0
67	0
100	0
121	0
154	0
134	0
133	0
72	0
89	0
28	0
40	0
264	0
180	0
475	0
150	0
80	0
10	0
151	0
405	11
98	21
33	0
4	0
318	33
27	0
49	0
39	0
1	1
15	0
191	0
44	0
49	36
238	0
9	0
206	0
6	71
73	0
367	170
230	47
60	0
101	0
6	39
32	0
5	55
60	925
1	0
172	0
11	27
0	0
139	0
91	0
13	0
40	0
92	0
84	0
8	13
23	7
25	0
56	0
58	0
45	1
12	0
867	0
156	0
1	29
330	0
2	0
17	8
16	0
410	0
288	0
13	0
52	21
23	14
634	0
211	0
77	0
16	0
300	0
15	11
274	21
209	0
100	0
269	251
177	0
40	0
8	0
0	7
7	0
103	0
342	2
229	0
62	0
106	0
100	9
33	0
77	0
417	20
28	0
108	0
5	29
165	0
139	0
133	0
89	0
48	0
168	0
39	0
40	0
8	74
380	0
140	0
46	0
106	0
43	4
96	0
156	0
22	276
40	0
131	0
52	0
3	0
132	0
66	0
52	0
53	0
57	0
233	0
87	0
54	0
31	0
67	0
168	0
229	0
17	37
94	0
32	21
68	2
14	5
0	0
337	0
95	0
33	12
409	0
78	0
164	0
1182	0
10	0
159	0
176	0
244	0
57	0
285	0
1	0
88	0
253	760
128	0
184	0
124	14
2	1
169	0
1	18
121	0
1526	0
152	0
11	0
144	0
31	0
173	0
98	0
190	0
24	4
40	0
299	0
298	0
0	13736
6	82
55	0
541	81
234	0
264	0
208	0
8	15
30	0
44	0
394	14
47	0
172	0
0	98
412	0
200	0
113	0
57	0
112	0
654	0
343	16
467	0
7	80
33	0
3	0
181	0
112	0
3	0
2135	0
565	0
2	15
0	61
81	0
37	0
1	45
145	0
6620	395
0	144
30	0
16	0
184	0
115	0
119	0
179	0
357	0
16	56
285	0
283	0
195	0
372	0
100	0
1	0
11	0
26	0
35	0
59	0
329	0
75	0
55	0
126	0
226	10
689	0
425	0
75	0
82	0
246	0
114	0
99	0
164	0
2	0
205	0
2	0
439	0
79	0
77	0
103	0
37	9
13	1
66	0
14	0
5418	8456
272	0
9	0
751	0
397	3
29	0
80	0
300	632
27	0
73	0
53	0
157	0
367	0
79	0
20	0
1549	364
3	33
44	0
54	62
198	0
278	49
1617	0
77	0
123	0
151	0
30	0
646	60
68	0
233	2
63	0
71	0
5	0
284	0
268	0
27	623
49	0
0	261
75	0
1426	0
8	8
0	9
4069	0
241	0
150	0
79	0
326	0
73	0
213	0
314	4
137	0
65	0
93	0
75	0
103	239
194	0
1	0
100	0
123	0
88	36
505	0
481	0
159	0
0	1
138	0
111	0
1853	0
26	0
387	0
122	0
36	0
12	37
73	0
29	0
173	0
74	0
129	0
55	0
8	8
119	0
1	94
67	0
51	0
68	0
75	0
139	2
238	0
15	3
11	0
7	40
35	0
21	0
80	0
63	0
41	0
1	9
8	0
2060	0
0	0
45	0
5	5
28	0
121	0
127	0
187	0
355	0
52	0
2	0
0	3264
957	0
20	1
66	0
156	0
1	35
56	0
52	0
273	0
92	0
1	0
49	0
47	0
622	0
0	55
1	0
44	0
122	0
208	0
100	0
100	0
211	0
164	0
403	0
122	0
39	0
99	0
231	361
88	0
3	0
622	0
182	0
54	0
1002	0
0	0
80	0
256	0
1	0
91	69
126	0
121	0
0	2
27	4
269	0
96	45
68	0
49	0
53	0
53	0
94	0
183	0
2762	0
176	0
353	0
246	0
84	0
123	0
134	0
32	0
100	0
27	0
359	0
169	0
84	0
172	0
66	0
895	0
195	0
46	0
0	0
103	0
26	0
43	0
185	0
240	32
39	0
188	0
267	0
90	1
565	1570
14	39
101	0
1164	0
1	18
172	0
69	0
82	0
0	0
57	0
2	0
0	4
57	0
277	0
138	599
430	0
81	0
170	0
28	0
40	0
150	0
12	0
248	0
1	65
35	0
64	0
12	0
232	0
4	23
3	8
229	0
27	0
227	0
150	0
3	4
108	0
119	0
279	0
575	0
255	0
2	2
141	0
93	0
87	0
521	143
89	11
0	0
42	0
4	0
241	0
36	0
157	0
272	0
6	0
522	0
29	0
193	0
196	0
27	0
121	0
15	0
142	0
35	14
34	0
48	36
103	0
58	0
129	0
0	0
1	0
206	24
92	0
133	0
159	31
126	66
148	0
43	0
71	0
297	0
344	0
80	0
137	0
12	0
217	0
26	0
64	0
37	0
20	0
53	0
104	0
248	0
240	0
8	37
0	69
79	0
142	0
2	0
65	0
25	31
136	0
58	0
44	0
14	867
31	0
92	0
210	0
92	0
171	0
1406	0
64	0
40	0
89	0
591	0
541	0
46	11
317	0
2	0
87	0
1579	0
189	0
151	0
30	8
88	0
36	0
48285	0
11	0
9	0
29	0
1	0
384	0
5721	0
138	0
4	107
36	0
0	7
21	0
233	0
99	0
44	0
376	0
249	0
157	0
3	7
15	0
494	212
87	0
154	0
175	0
11	15
102	0
165	0
573	203
203	0
57	0
44	0
178	0
344	700
92	9
220	10
6	0
59	0
102	0
11	85
147	0
2	0
73	0
60	0
69	0
83	0
284	0
69	0
27	0
323	0
150	0
183	0
725	6
0	3
44	0
82	0
116	0
155	0
150	0
56	0
62	0
160	6
529	352
347	0
401	0
108	0
58	0
186	0
2	28
663	668
117	0
97	0
86	0
151	0
9	0
1834	0
98	0
412	0
75	0
341	0
130	0
167	71
101	0
311	0
43	0
394	0
6	0
1012	0
880	21
212	0
91	0
206	0
291	0
3	116
205	0
32	20
237	0
716	204
143	0
0	0
160	0
56	0
183	0
82	0
1247	0
1	19
88	0
262	0
39	0
20	1
163	0
76	0
4	0
278	0
5163	0
32	0
910	0
103	0
143	0
8	0
39	0
11	0
213	0
99	0
59	0
710	0
3369	0
231	39
195	0
140	0
304	0
38	0
0	80
50	0
91	3
126	0
348	0
339	0
0	176
31	0
605	0
22	0
122	0
94	0
75	0
160	0
24	0
100	0
3	21
772	0
169	0
10	52
267	0
346	0
145	0
177	0
19	0
243	0
0	1
65	0
11	0
35	0
125	0
30	0
13	0
1	14
275	0
1324	853
22	0
1340	0
128	0
36	0
102	0
170	0
168	15
180	0
121	0
162	11
185	0
58	0
164	0
149	0
141	0
0	0
108	0
33	0
595	0
0	216
3	61
147	0
4	0
6	5
0	13
37	0
61	0
185	0
623	23
84	32
198	0
315	0
0	35
858	0
600	0
51	32
190	0
201	0
265	0
609	0
138	0
23	0
69	0
72	0
118	0
1622	0
32	0
5	0
183	0
0	165
0	4
107	0
147	0
59	0
29	0
571	0
3	44
39	0
129	0
168	0
282	0
36	12
140	0
562	0
19	24
149	0
3	0
75	0
53	0
21	0
441	22
39	0
303	0
80	0
178	0
18	0
3	0
72	0
76	0
403	0
0	2
5	0
17	51
17	41
25	0
21	132
919	0
0	0
154	0
0	2
261	0
2	3
74	0
289	1147
1	7
468	32
102	0
208	0
753	0
39	0
89	0
39	0
378	0
69	0
181	0
0	10
12	0
173	0
35	0
361	51
14	2
8	19
85	0
0	13
124	0
136	0
260	0
22	0
0	0
491	0
30	0
0	107
189	0
498	0
65	0
151	0
96	0
113	0
27	0
45	0
115	0
75	2
131	0
74	0
320	0
404	0
661	104
93	0
305	11
125	0
13	0
4	47
1060	356
3584	0
200	0
285	0
15	98
13	0
18	133
136	29
54	0
283	0
308	0
136	0
147	18
216	0
354	0
42	0
503	0
0	4
32	0
13	0
16	0
66	0
46	0
381	0
89	0
58	18
378	0
123	0
19	3
90	0
212	0
258	0
18	0
714	0
50	0
52	0
92	0
96	0
64	55
7	0
114	0
57	0
54	0
82	0
262	0
1	52
175	0
60	0
121	0
93	85
28	0
293	0
93	0
21	0
110	61
1254	0
18	104
84	0
114	0
1789	0
37	0
2	7
41	0
3	2
27	14
119	0
124	0
364	1256
440	0
0	0
118	53
48	0
702	0
1	0
147	0
1006	0
59	0
64	0
852	0
338	0
435	137
120	0
604	0
148	0
227	0
69	0
22	0
66	0
1	10
148	0
1	11
171	0
90	0
1448	0
1044	0
58	0
191	0
111	0
46	0
0	21
198	0
97	46
82	0
48	0
25	0
175	0
88	1871
26	0
0	1
81	0
246	0
85	0
58	0
307	0
6	4
6	0
80	0
600	0
133	0
52	0
141	0
0	0
81	0
675	150
92	0
365	0
4	26
139	0
45	0
21	0
102	0
327	0
194	0
0	0
125	0
101	30
104	25
50	0
179	0
147	0
3	10
91	0
62	108
2	0
42	0
772	0
38	0
159	0
325	0
1118	0
19	0
118	0
58	0
92	0
122	0
179	0
0	0
37	0
139	0
27	0
107	0
51	0
211	0
7	0
842	68
13	46
107	0
86	0
50	0
2	6
432	0
472	0
49	0
108	0
35	0
0	0
48	0
206	0
67	0
599	0
25	0
5	0
244	0
24	0
65	7
57	9
1	7
94	0
7	0
1	1
37	0
148	0
0	5
82	0
79	0
0	90
365	0
49	0
30	0
159	0
10	0
1884	0
102	12
99	0
222	0
25	0
1	1
232	0
49	0
110	0
1336	0
79	0
24	0
577	21
172	130
82	0
40	0
18	10
9	0
1	0
10	0
0	4
204	0
137	0
170	0
91	0
131	0
23	40
58	0
84	0
137	0
169	0
13	37
212	13
75	0
0	7
0	19
109	0
18	20
263	0
31	0
106	0
252	0
0	0
1340	0
0	30
129	0
218	0
719	0
133	0
34	0
100	0
257	8
113	0
96	0
45	0
426	51
0	3
40	0
81	0
12	0
67	0
145	0
184	0
138	0
129	0
221	0
37	0
8	0
0	1
64	10
65	0
39	0
257	0
191	1
130	0
201	0
57	0
0	0
354	239
142	0
255	150
168	0
803	0
139	0
145	0
363	0
44	0
27	0
29	0
3	0
65	0
71	0
182	0
126	0
122	0
43	0
93	0
193	0
121	45
440	0
69	0
78	0
0	5
1504	0
76	0
231	0
486	0
131	0
121	0
165	0
34	0
13	0
18	37
194	0
131	0
151	0
0	2
70	0
71	0
506	0
149	0
77	0
12	0
34	0
7	0
664	597
1237	0
1	4
44	0
67	0
590	0
22	0
163	0
0	0
155	0
20	0
0	168
103	0
42	0
36	53
4	0
2	0
54	0
48	0
74	0
614	2
43	0
686	0
211	114
159	0
35	4575
33	0
410	0
61	0
53	0
44	0
3	0
82	0
84	0
185	0
43	0
45	0
996	1903
103	0
21	0
76	0
38	0
881	4072
646	0
717	38
42	0
37	0
0	1
180	0
46	0
36	7
33	0
1	7
7	0
269	0
34	0
97	0
88	0
158	0
49	0
58	0
53	0
35	0
4	0
76	0
38	0
67	0
89	6
46	0
35	37
217	0
78	0
0	10
114	0
114	0
0	0
570	0
93	0
66	252
705	0
521	0
398	0
53	0
