UniqueCount	AmbigCount
123	0
21	0
43	0
171	0
0	0
66	0
42	0
692	0
850	0
617	30
166	0
25	0
222	0
191	0
0	0
130	0
44	219
252	0
98	41
0	8
93	0
16	0
0	0
49	0
24	0
132	0
58	0
108	0
1	0
1	0
186	10
0	0
89	0
469	0
248	51
127	19
67	0
128	0
19	53
4	0
27	0
179	0
0	0
47	7
66	0
58	27
2	0
6859	0
179	0
2486	0
164	0
106	0
55	107
236	0
41	0
77	0
118	0
45	0
89	22
0	0
163	0
55	1
202	0
284	9
133	0
49	0
1	0
24	0
82	0
54	0
101	0
694	0
24	0
86	0
356	0
56	0
18	0
147	0
11	41
393	0
4	0
163	0
105	0
217	0
3	0
8	26
63	0
9	24
151	2
26	0
52	37
198	0
41	0
353	0
40	0
81	0
111	17
38	8
154	0
58	0
131	0
269	0
49	0
14	0
71	0
124	0
169	48
37	0
75	16
163	0
45	0
5569	0
0	6
276	0
60	0
45	0
33	0
102	0
31	0
172	0
14	0
46	0
9	0
45	0
62	0
121	0
18	3
0	1
22	0
48	0
173	0
97	0
76	0
14	0
0	11
333	0
14	69
56	0
64	0
231	0
140	69
421	0
61	20
97	0
224	0
0	904
441	0
80	0
90	0
7	0
118	0
6	0
122	0
98	0
30	0
4	4
677	3
499	0
57	0
155	0
109	0
1500	0
48	0
1	0
178	0
5	0
1	9
125	0
569	0
1	10
72	0
166	0
44	0
275	0
173	0
23	586
22	0
628	0
119	0
25	10
78	0
203	0
29	0
63	15
488	0
50	0
57	0
0	14
0	9
86	1
0	9
92	38
204	0
263	0
9	24
10	0
4	0
2	0
66	0
67	0
51	0
11	0
0	1028
63	0
236	0
86	0
173	0
150	386
32	0
561	0
776	0
56	0
63	0
177	4
23	0
67	0
26	0
90	141
21	0
190	20
62	2
188	0
595	0
47	0
87	0
0	31
106	8
95	8
150	0
0	0
160	0
263	0
76	0
728	0
37	0
60	0
198	0
51	0
311	0
44	18
35	0
209	0
37	0
57	0
5	0
437	0
69	0
47	0
0	6
0	385
1	0
9	0
241	65
168	0
99	0
2216	9
2	9
61	49
18	0
322	6
199	0
46	0
66	0
14	0
46	0
0	5
84	12
121	1696
100	0
197	0
23	8
27	0
110	0
133	0
208	0
70	0
6	10
18	0
146	0
14	0
150	67
123	0
128	31
124	27
416	0
119	27
8	0
27	0
6	2
219	0
535	0
84	0
234	5
0	8
1	0
1	0
44	0
76	0
0	0
38	0
0	0
53	0
60	39
93	0
74	0
51	0
748	0
40	0
101	0
56	0
1528	0
129	0
88	0
25	170
80	0
87	0
7	3
153	0
3	11
61	0
0	10
554	0
1	0
52	0
178	0
11	1
209	0
10	0
17	0
19	0
352	8
67	71
6	0
201	0
82	0
8	0
220	0
398	0
78	0
216	0
33	42
51	0
46	0
193	0
3651	0
86	0
61	0
97	0
106	0
107	486
47	92
28	0
337	0
81	0
341	0
99	0
44	0
0	0
0	2
109	0
135	0
22	0
998	0
2	32
61	0
28	102
344	0
124	32
27	0
416	0
61	0
12	0
143	0
96	0
0	65
226	0
68	0
274	0
112	0
132	0
23	0
0	1
20	0
32	0
100	0
164	0
65	0
433	1
27	0
13	28
201	0
101	0
65	0
282	0
91	0
74	0
28	0
13	0
52	0
131	0
72	0
39	0
0	11
24	0
34	0
331	0
50	15
1608	15834
0	4
33	0
93	6
42	0
12	0
45	0
63	4
1	2
72	0
20	0
309	0
125	0
38	0
154	0
121	0
82	0
71	0
503	0
113	0
125	0
2	0
256	0
451	6
5	0
0	35
117	0
3	48
5	0
62	0
133	0
142	0
52	0
0	26
50	0
108	0
129	0
145	0
132	0
48	0
35	0
691	0
110	0
38	0
25	0
106	0
34	0
13	0
106	0
112	0
57	0
108	4
113	0
25	0
109	0
71	61
1	0
46	0
141	0
225	0
143	0
2	0
51	10
102	1
212	0
12	0
46	0
86	0
258	0
18	0
339	0
92	0
242	0
29	0
11	0
141	9
25	0
93	0
0	65
295	0
64	0
161	2
591	0
139	0
34	0
182	30
87	0
44	0
0	0
45	0
116	0
96	0
2297	0
277	0
19	0
124	0
45	0
0	4782
40	0
162	0
1	1
311	0
144	0
180	0
8	15
55	0
36	0
37	0
101	0
99	0
0	0
17	0
227	0
85	0
3	0
246	0
35	4
114	0
444	0
47	0
1735	0
75	0
173	0
27	0
231	0
0	7
17	8
18	0
62	0
0	0
361	0
165	0
61	0
0	7
3	45
60	4
0	4
224	0
55	0
19	2
1	0
62	0
20	0
57	0
41	0
51	0
395	0
7	0
294	0
3	3
0	0
21	0
84	0
26	0
45	0
53	0
147	0
15	0
350	0
72	0
3	2
61	0
116	0
132	0
15	9
1021	0
135	0
64	0
86	0
6	0
3	19
33	4
10	0
1023	0
41	0
34	30
23	573
342	9
265	3
95	0
10	0
118	0
0	0
84	0
22	0
120	0
57	0
201	0
66	0
26	0
41	0
33	0
62	0
49	0
20	0
33	0
2	0
73	0
3	9
138	39
0	16
11	0
55	0
0	6
121	0
24	0
7	0
117	0
110	0
80	0
13	0
43	0
2	70
0	4390
164	11
105	0
27	0
121	0
72	16
122	0
28	55
4	0
18	15
408	0
65	0
139	0
11	22
31	0
103	0
92	0
90	0
68	0
3	36
47	0
342	0
31	0
138	0
112	0
118	0
651	0
1075	0
31	0
273	0
534	0
9	0
26	38
59	0
232	7
40	0
90	0
23	0
86	0
13	0
61	0
74	0
0	3
138	0
25	0
62	0
128	0
65	0
0	0
36	0
12	0
8	0
0	0
253	0
19	12
91	82
93	12
149	0
57	0
271	0
28	0
33	0
94	0
1	0
37	0
42	0
13	0
40	0
186	0
110	0
0	27
45	0
1945	0
1	14
0	6
119	0
20	0
8	0
1887	3196
6	15
90	0
42	0
61	0
40	0
276	73
148	0
112	0
92	14
13	2825
136	0
85	0
54	0
68	0
97	0
93	0
87	0
165	0
170	8610
23	0
27	0
106	0
0	0
94	0
128	0
25	0
126	0
25	1
352	0
103	0
129	0
182	0
54	146
19	0
20	0
128	77
131	0
55	0
12	18
254	0
116	0
56	0
5	0
135	0
9	14
642	0
50	0
203	0
49	0
70	0
63	0
36	2
120	0
21	0
23	0
120	0
65	245
29	0
12	0
29	114
17	0
104	0
150	0
20	0
20	0
7	0
0	0
272	0
2	4816
256	0
68	0
57	0
195	0
28	0
727	0
14	0
0	2
2	59
28	63
60	0
153	0
444	0
560	0
7	0
284	0
0	0
51	0
149	0
48	0
32	0
123	0
145	0
0	11
88	0
31	0
1	0
165	0
264	0
5254	0
58	0
19	7
129	19
82	57
84	0
141	0
162	0
173	0
45	0
4	0
14	0
804	0
3	0
13	0
23	0
95	0
201	0
22	0
63	0
205	0
16	0
0	3
96	0
64	0
397	0
14	1
367	0
174	0
57	1
156	0
24	0
189	0
84	0
2	1
410	149
155	0
223	0
203	29
13	0
156	0
1	42
192	0
44	0
36	6
193	0
0	1
0	6
199	0
260	0
364	0
51	0
57	0
180	0
28	0
28	16
9	9
99	1
153	11
217	0
140	46
264	18
18	0
77	1481
0	1
34	0
2	0
128	0
117	0
74	0
18	4
416	0
33	0
216	0
90	0
24	0
81	0
279	0
25	0
140	0
312	0
33	1
65	0
0	4724
92	0
19	0
41	0
2	0
152	0
17	0
547	0
0	0
290	1
83	0
80	0
333	0
111	3
1098	0
1911	0
34	11
337	0
62	0
98	0
70	0
1216	0
5	6
1	20
52	0
37	0
100	0
49	0
370	1
200	0
5	24
143	0
74	0
26	0
240	0
128	0
41	0
35	0
137	0
79	0
483	0
55	0
5	0
15	0
30	84
51	0
46	0
104	0
88	0
58	0
99	0
38	0
160	11
0	0
13	0
0	8
349	0
155	0
117	0
12	0
70	2
0	0
20	0
134	0
15	0
0	0
66	0
510	0
794	0
27	0
43	0
106	0
5	0
139	0
23	0
2	11
131	0
186	0
370	0
44	54
0	0
110	0
77	0
153	0
383	369
59	1
22	0
51	0
239	1
48	0
8	1
348	0
2313	0
1	5
53	0
181	0
84	0
520	0
2	0
44	0
0	15
5	0
49	0
84	0
46	0
195	0
116	0
0	15
36	0
37	0
77	0
178	38
182	0
0	26
60	0
23	0
969	0
34	0
50	0
447	0
274	2523
0	0
53	0
195	0
0	12
24	0
115	0
16	0
68	0
380	0
57	0
72	0
99	1
3	28
57	0
80	0
23	0
115	0
481	0
287	0
122	0
0	0
68	0
93	0
0	1
31	0
92	0
274	0
36	48
16	0
50	0
18	0
0	991
514	0
111	0
26	0
36	0
26	7
35	8
423	0
95	0
0	7
172	0
115	0
181	0
89	0
102	0
113	0
232	0
822	0
211	0
805	0
3	0
71	0
94	0
323	0
410	0
0	0
96	0
193	0
48	0
71	0
200	0
313	0
110	0
37	0
17	0
37	0
26	0
0	4350
4	0
6	0
66	0
12	0
37	0
70	0
0	200
109	0
2173	0
10	0
1518	0
53	0
0	0
42	0
591	25
5	33
157	0
57	0
167	0
119	0
57	0
25	0
11	78
0	4
38	0
319	0
24	13
105	144
1	0
37	0
0	15
6	0
49	36
4457	0
621	0
606	0
73	0
0	0
7	0
104	0
500	0
3	0
257	0
174	0
65	0
432	0
66	0
267	32
91	0
229	0
43	0
42	0
299	0
531	247
45	0
549	0
446	340
27	0
381	0
105	0
259	0
61	0
153	0
148	0
32	0
49	0
143	0
149	229
42	0
53	0
121	0
105	0
67	0
558	0
176	0
270	0
157	0
433	0
54	0
318	0
113	0
213	0
17	0
22	0
36	0
313	12
199	0
94	0
119	0
146	0
30	19
113	0
16	0
113	0
36	0
189	25
106	0
368	0
1	75
404	0
59	0
1	11
25	0
27	0
915	8
617	0
5	16
35	0
67	1
1	0
202	5
14	0
4	0
42	0
31	0
269	0
78	0
58	0
205	0
632	0
104	0
12	0
147	0
150	0
560	0
66	0
61	0
85	0
43	0
155	0
8	56
99	0
1	0
24	0
86	80
13	0
151	0
49	0
0	138
74	0
76	0
182	0
54	0
151	0
129	0
68	0
430	0
104	0
0	0
359	0
11	0
420	121
308	134
4157	9
0	1
84	0
147	0
67	0
30	0
1123	0
218	325
133	0
237	0
0	115
1	22
52	0
513	0
32	0
43	0
2	0
76	0
61	0
0	15
194	0
11	52
2	20
40	0
235	0
82	0
464	0
122	0
1	0
38	0
72	0
118	0
257	0
19	0
41	0
197	0
331	0
95	0
14	0
44	68
22	0
76	386
78	0
301	0
103	0
206	0
145	0
60	0
164	0
467	0
88	0
397	0
14	0
502	0
413	102
130	0
213	0
86	0
35	0
4	40
98	0
89	10
24	0
1	33
117	0
135	0
134	0
50	0
117	0
1	7
6	0
5	0
151	0
216	0
61	0
74	0
25	92
2	0
0	0
550	0
472	0
2	2
294	0
51	0
42	0
18	0
108	0
126	0
4	0
41	0
55	0
49	0
28	0
102	0
159	0
33	0
8	286
224	0
225	0
99	0
6	26
16	0
301	0
73	0
76	0
978	0
59	0
14	0
99	0
70	0
12	0
174	31
5	0
52	0
0	3
0	25
42	0
0	23
56	0
24	0
53	0
5	1
113	13
96	32
5	0
205	0
248	0
79	0
17	190
53	9
162	0
94	0
209	0
1168	0
19	0
117	0
115	0
247	0
83	0
23	0
16	0
85	0
44	0
661	57
343	64
5793	0
53	0
0	34
188	0
68	0
13	0
78	0
32	0
42	0
6	0
212	37
172	0
45	0
20	39
168	0
44	0
19	0
10	0
5	24
99	0
0	5
1	2
118	0
56	0
96	1478
118	0
0	3
0	222
116	0
113	0
93	0
50	26
1	0
231	0
10	0
15	0
285	3
81	0
103	0
9	0
126	0
0	3
36	0
320	0
39	0
127	0
341	102
93	0
3	0
91	121
40	0
64	0
2	0
174	0
885	0
195	0
135	0
30	0
18	9
37	0
9	0
18	0
1	25
178	0
158	0
96	0
92	0
173	0
2	0
6	0
7	0
56	0
137	0
1315	0
90	0
75	0
547	0
220	0
8	46
64	0
29	0
175	0
126	0
176	0
248	0
0	0
236	0
2	15
18	0
75	0
35	0
26	0
38	0
534	27
4	0
7	8
17	0
74	0
0	5
215	71
62	0
353	0
50	0
83	0
149	0
22	0
53	0
30	0
2	0
88	0
0	5
76	0
184	12
144	0
0	0
11	0
37	0
150	270
0	809
132	0
0	40
196	0
131	0
56	0
154	0
265	0
4	20
77	0
77	0
0	16
95	0
941	0
1	2
1	17
72	0
66	0
86	0
0	153
65	0
109	0
66	0
37	496
0	8
104	0
26	0
0	0
200	0
24	0
156	0
23	11
0	34
161	0
95	0
81	4
98	0
110	0
236	0
25	0
52	0
269	0
18	0
398	0
71	0
266	0
93	0
120	0
626	0
199	0
109	0
0	5
92	0
340	0
5	10
728	0
78	0
43	0
11	0
199	0
1739	0
141	1
98	0
62	0
8	0
47	0
118	0
50	0
283	0
59	0
147	0
15	0
61	0
42	0
48	0
398	0
282	0
60	0
58	6
16	42
91	0
64	0
78	0
220	0
170	0
0	0
81	0
0	20
23	0
259	0
10	0
42	26
173	0
36	0
13	0
0	0
432	0
0	5
42	2
56	0
81	0
12	0
140	0
54	3
2	0
61	0
6	0
21	0
315	0
50	18
2	0
29	0
2	0
397	0
105	0
73	0
165	0
78	0
115	0
39	0
119	0
31451	13110
228	0
110	11
116	0
0	7
14	25
760	0
10	0
44	0
51	0
630	0
127	0
47	0
6395	0
104	0
1531	0
72	0
40	0
71	0
23	0
30	0
2	2
570	0
11	0
100	0
289	0
30	0
625	0
20	0
58	0
114	0
376	0
285	0
405	0
0	20
48	0
36	0
67	0
8	3
56	0
96	0
103	0
32	78
94	0
8	0
0	51
914	0
69	3085
163	0
42	0
53	0
47	0
133	0
159	0
85	0
31	0
31	0
5	0
42	0
186	0
97	0
911	0
137	0
88	0
21	0
84	0
481	18
146	19
78	0
2	0
482	48
25	0
61	0
43	0
1	1
9	0
133	0
36	0
32	14
119	0
7	0
390	0
8	97
103	0
139	58
211	38
9	0
37	0
26	73
37	0
5	26
29	970
0	0
66	0
5	27
3	0
121	0
68	0
17	0
58	0
35	0
42	0
4	12
26	6
7	0
36	0
49	0
65	2
8	0
492	0
145	0
2	33
424	0
16	0
12	14
3	0
674	0
166	0
2	0
40	9
6	5
1622	0
107	0
62	0
14	0
331	0
8	1
89	12
218	0
61	0
200	208
45	0
30	0
1	0
0	4
16	0
51	0
195	1
98	0
69	0
80	0
57	6
19	0
66	0
379	14
36	0
77	0
4	15
75	0
100	0
174	0
98	0
87	0
73	0
34	0
36	0
11	100
421	0
73	0
32	0
80	0
121	5
133	0
142	0
9	325
46	0
87	0
40	0
0	0
59	0
41	0
85	0
33	0
47	1
225	0
87	0
59	0
35	0
34	0
110	0
231	0
7	17
103	0
20	11
81	3
24	5
0	0
79	0
137	0
28	7
584	0
58	0
246	0
41	0
14	0
32	0
80	0
162	0
55	0
427	0
0	0
32	0
106	235
136	0
42	0
173	21
0	5
14	0
0	15
158	0
1724	0
71	0
2	0
85	0
282	0
171	0
126	0
145	0
34	1
11	0
166	0
435	0
0	8610
3	55
99	0
362	68
275	0
453	0
16	0
2	8
8	0
41	0
364	9
54	0
127	0
0	37
417	0
139	0
260	0
85	0
114	0
475	0
683	40
173	0
2	20
49	0
7	0
127	0
74	0
5	0
1657	0
1353	0
1	9
0	369
80	0
57	0
2	66
64	0
10972	451
0	92
47	0
13	0
79	0
134	0
60	0
96	0
255	0
14	36
119	0
141	0
97	0
467	0
102	0
5	0
16	0
38	0
6	0
43	0
513	0
66	0
15	0
181	0
207	13
700	0
578	0
45	0
152	0
280	0
19	0
71	0
106	0
2	0
124	0
145	0
134	0
62	0
54	0
75	0
30	14
18	8
50	0
4	0
3072	4336
157	0
13	0
262	0
360	0
18	0
47	0
77	247
19	0
42	0
33	0
178	0
307	0
82	0
23	0
404	98
5	27
25	0
54	128
122	0
240	50
514	0
151	0
44	0
206	0
50	0
502	48
115	0
209	6
40	0
98	0
14	0
288	0
331	0
13	285
34	0
0	148
62	0
719	0
7	8
0	4
3099	0
169	0
189	0
53	0
559	1
37	0
171	0
229	4
143	0
61	0
97	0
51	0
93	164
181	0
0	0
32	0
75	0
251	116
831	0
760	0
129	0
0	4
80	0
57	0
492	0
41	0
215	0
109	0
87	0
8	27
39	0
74	0
198	0
58	0
98	0
69	0
6	1
49	0
2	185
66	0
37	0
28	0
41	0
159	8
136	0
35	3
31	0
7	33
29	0
23	0
89	0
72	0
60	0
3	6
0	0
1037	0
0	0
61	0
6	7
28	0
99	0
91	0
29	0
594	0
22	0
8	0
0	1385
513	0
41	2
46	0
123	0
1	12
48	0
27	0
201	0
25	0
1	0
58	0
46	0
627	0
0	22
1	2
31	0
57	0
103	0
76	0
49	0
222	0
57	0
270	0
86	0
51	0
94	0
134	149
67	0
5	0
338	0
154	0
42	0
397	0
0	0
69	0
359	0
0	0
89	72
148	0
78	0
0	0
21	3
172	0
480	190
78	0
57	0
26	0
22	0
153	0
217	0
1153	0
169	0
303	0
504	0
84	0
119	0
265	0
45	0
47	0
26	0
210	0
115	0
142	0
106	0
46	0
194	0
26	0
43	0
4	3
28	0
23	0
61	1
194	0
278	32
62	0
142	0
208	0
156	0
5	12
11	28
106	0
597	0
4	19
152	0
55	0
49	0
1	0
108	0
9	1
0	7
49	0
971	0
40	255
668	0
59	0
53	0
17	0
59	0
114	0
8	0
87	0
0	33
25	0
50	0
1	0
118	0
13	22
4	12
290	0
40	0
98	0
208	0
1	6
107	0
104	0
547	0
262	0
415	0
9	3
82	0
96	0
98	0
186	56
172	19
0	0
31	0
4	0
247	0
57	0
182	0
132	0
12	1
280	0
22	0
72	0
121	0
16	0
41	0
1	0
67	0
20	12
24	0
24	64
159	0
110	0
206	0
0	0
6	0
144	6
73	0
185	0
115	20
71	25
94	0
19	0
158	0
198	0
493	0
41	0
106	0
10	0
148	0
70	0
43	0
60	0
40	0
49	0
47	0
221	0
243	0
6	18
0	72
90	0
113	0
7	1
63	0
30	36
166	0
46	0
29	0
5	345
58	1
93	0
90	0
80	0
146	0
589	0
55	0
11	0
63	0
259	0
919	0
127	25
417	0
82	0
167	0
277	0
139	0
81	0
111	17
61	0
68	0
125048	0
4	0
3	0
23	0
1	0
447	0
2073	0
84	0
9	132
45	0
0	1
12	0
352	0
130	0
10	0
143	0
223	0
141	0
0	7
76	0
199	88
28	0
144	0
207	0
4	11
81	0
184	0
212	102
376	0
69	0
21	0
50	0
155	273
129	9
205	15
8	0
70	0
53	0
15	55
127	0
3	0
60	0
79	0
38	0
100	0
162	0
566	0
36	0
276	0
123	0
252	0
381	9
0	15
38	0
76	0
69	0
73	0
82	0
64	0
64	0
143	4
176	131
11	0
104	0
65	0
37	0
90	0
0	16
305	293
71	0
108	0
80	0
119	0
1	0
511	0
86	0
295	0
58	0
199	0
103	0
58	34
25	0
262	0
68	0
655	0
12	0
2192	0
55	1
423	0
64	0
120	0
189	0
3	157
234	0
54	23
683	0
201	45
96	0
1	0
106	0
75	0
108	0
103	0
871	0
1	15
29	0
186	0
21	0
14	1
149	0
74	0
3	0
139	0
5703	0
30	0
375	0
182	0
103	0
9	0
31	0
17	0
136	0
61	0
55	0
658	0
284	0
26	2
74	0
86	0
390	0
41	0
0	378
43	0
148	4
128	0
164	0
315	0
0	886
25	0
465	0
24	0
121	0
136	0
142	0
105	0
41	0
58	0
2	22
779	0
118	0
13	38
142	0
534	0
63	0
68	0
82	0
1575	0
0	2
193	0
8	0
27	0
158	0
123	0
20	0
1	14
329	0
439	369
25	0
1219	0
27	0
23	0
94	0
92	0
276	10
404	0
61	0
206	15
284	0
96	0
222	0
140	0
26	0
0	0
208	0
52	0
784	0
0	990
1	21
124	0
2	0
7	14
0	14
44	0
54	0
148	0
2993	69
77	32
99	0
91	0
0	30
71	0
156	0
36	36
118	0
144	0
198	0
911	0
76	0
31	0
17	0
60	0
155	0
612	0
17	0
15	0
63	0
0	851
0	6
39	0
94	0
27	0
25	0
1093	0
2	87
27	0
163	0
75	0
374	0
77	14
161	0
173	0
19	35
109	0
11	0
31	0
88	0
24	0
128	9
21	0
119	0
78	0
148	0
59	0
3	0
50	0
57	0
105	0
0	7
3	0
6	33
39	79
72	0
5	40
1296	0
0	0
53	0
0	3
315	0
6	2
37	0
134	486
1	10
521	38
40	0
159	0
568	0
18	0
49	0
28	0
432	0
114	0
118	0
0	2
5	0
274	0
47	0
198	11
20	2
6	9
37	0
0	31
180	0
43	0
186	0
17	0
0	0
523	0
63	0
0	132
129	0
484	0
52	0
139	0
92	0
109	0
26	0
59	0
154	0
38	3
143	0
62	0
213	0
250	0
351	60
93	0
343	9
114	0
11	0
16	38
480	120
1459	0
162	0
75	0
12	186
24	0
17	101
184	22
61	0
288	0
446	0
133	0
152	10
83	0
119	0
47	0
266	0
0	1
32	0
10	0
13	0
94	0
35	0
230	0
151	0
79	19
40	0
67	0
46	13
107	0
189	0
94	0
20	0
164	0
39	0
88	0
41	0
86	0
49	42
19	0
138	0
55	0
34	0
52	0
340	0
3	28
101	0
56	0
50	0
40	23
58	0
435	0
69	0
25	0
91	45
27	0
10	60
17	0
35	0
750	0
25	0
5	6
12	0
1	0
19	17
58	0
94	0
383	1028
224	0
0	0
40	38
8	0
737	0
1	0
86	0
561	0
67	0
46	0
469	0
389	0
313	89
102	0
427	0
76	0
74	0
59	0
12	0
58	0
2	0
124	0
0	0
200	0
62	0
108	0
252	0
37	0
260	0
138	0
33	0
0	22
391	0
55	33
33	0
25	0
13	0
173	0
38	870
28	0
0	2
43	0
178	0
107	0
34	0
414	0
5	11
13	0
91	0
251	0
156	0
40	0
385	0
0	0
106	0
196	46
139	0
527	0
3	47
114	0
37	0
47	0
47	0
364	0
117	0
0	0
100	0
98	37
44	4
35	0
130	0
155	0
0	0
91	0
32	72
6	0
50	0
310	0
27	0
54	0
239	0
605	0
14	0
126	0
21	0
59	0
159	0
303	0
0	0
55	0
120	0
17	0
57	0
34	0
250	0
19	0
415	29
15	33
53	0
33	0
40	0
4	4
303	0
404	0
90	0
179	0
55	0
0	0
69	0
116	0
83	0
328	0
4	0
4	0
108	0
16	0
43	15
39	7
1	7
127	0
4	0
1	0
50	0
188	0
0	4
59	0
43	0
0	138
357	0
37	0
36	0
76	0
37	0
2633	0
40	5
112	0
316	0
25	0
1	4
306	0
35	0
37	0
446	0
43	0
18	0
292	8
119	92
124	0
17	0
18	15
11	0
1	0
2	0
0	9
142	0
81	0
197	0
76	0
124	0
28	46
72	0
82	0
103	0
70	0
11	42
80	3
120	0
0	9
0	20
66	0
14	21
360	0
64	0
185	0
136	0
2	2
963	0
0	161
43	0
217	0
650	0
142	0
12	0
32	0
766	19
80	0
114	0
27	0
56	11
1	2
59	0
85	0
15	0
86	0
98	0
71	0
78	0
109	0
229	0
97	1
21	0
0	11
76	22
50	0
51	0
161	0
319	7
65	0
98	0
81	0
0	0
251	164
35	0
194	62
63	0
397	0
139	0
383	0
467	0
29	0
20	0
20	0
3	0
27	0
78	0
121	0
129	0
62	0
35	0
39	0
71	0
196	101
233	0
105	0
40	0
0	3
478	0
21	0
193	0
282	0
60	0
51	0
128	0
40	0
26	0
19	15
310	0
262	0
346	0
0	3
28	0
113	0
333	0
134	0
43	0
10	0
15	0
8	2
228	189
466	0
1	8
4	0
30	0
823	0
20	0
123	0
0	0
112	0
16	0
0	846
65	0
33	0
36	38
4	0
0	0
77	0
39	0
170	0
401	0
50	0
286	0
164	77
353	0
11	2363
22	0
1170	0
86	0
40	0
53	0
0	0
103	0
82	0
397	0
21	0
25	0
546	968
106	0
23	0
66	0
66	0
711	2879
544	0
216	14
42	0
22	0
0	3
132	0
23	0
28	4
46	0
0	6
4	0
261	0
45	0
75	0
74	0
124	0
23	0
132	0
40	0
85	0
8	0
128	0
51	0
29	0
169	9
44	0
36	57
212	0
52	0
0	18
105	0
150	0
0	0
317	0
74	0
96	498
576	0
399	0
277	0
35	0
101	0
577	0
5	0
955	4031
336	0
45	0
454	0
598	0
0	0
17	0
46	0
