"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YLL026W",5424.50109910469,-2.89325054116541,0.226511001857499,-12.773112641061,2.31700033342074e-37,5.42692966983435e-35
"YIL045W",325.160626613775,-3.17187281154591,0.249715795265284,-12.7019310419523,5.76884599429718e-37,1.30293507385484e-34
"YBR169C",927.424304848075,-2.37935586545266,0.187993239846614,-12.6566033299602,1.028540633855e-36,2.24292792017208e-34
"YDR154C",765.83541836527,-2.28733070527145,0.183358135886607,-12.474661646244,1.02641265900022e-35,2.1308463721993e-33
"YLR269C",120.573531645287,-3.14932906788996,0.252486290488368,-12.4732676051377,1.04453253539181e-35,2.1308463721993e-33
"YBR286W",1103.42079380704,-1.89918938572985,0.152488007730872,-12.4546802990682,1.31878891058381e-35,2.60625658454125e-33
"YJL152W",292.323716982369,-2.68690455736078,0.217533444761979,-12.3516848652893,4.77018163779752e-35,9.1414026295247e-33
"YLR258W",501.60508164887,-1.91682385643267,0.156399527489475,-12.2559440376932,1.56120589870692e-34,2.90384297159487e-32
"YGR248W",167.196316515491,-3.04572897277219,0.253121544658375,-12.0326737768721,2.39283880215677e-33,4.32351788138269e-31
"YKL071W",367.063802532863,4.04240326644435,0.336170965248915,12.0248435597381,2.63085922091034e-33,4.62154269806583e-31
"YOR178C",1042.7104816693,-1.55772835457358,0.129832570923526,-11.9979781921681,3.64081709396972e-33,6.22284521682824e-31
"YAL038W",1617.93650195678,1.99981217705817,0.166853655975837,11.9854261829766,4.23659862968487e-33,7.05059203529662e-31
"YNL200C",398.435055934615,-2.20562101975803,0.184441883985022,-11.9583522576528,5.8715445290659e-33,9.5209352825161e-31
"YFR030W",727.184906262319,-2.46835686442123,0.208142285956603,-11.8589879662217,1.93297327917997e-32,3.05603075438353e-30
"YPR184W",722.451807952465,-2.71521363401747,0.229340921969713,-11.8392025753522,2.4476910667289e-32,3.77541422097404e-30
"YEL011W",914.394353951208,-2.66609543157547,0.226793183199248,-11.7556241945473,6.60706831097909e-32,9.94835714253138e-30
"YGL157W",111.666525285253,3.59682294768655,0.306612826012262,11.7308300323442,8.85856956417536e-32,1.30282776567081e-29
"YNL173C",171.846518793761,-2.6396061616147,0.225067089756234,-11.7280858986252,9.15045104561271e-32,1.31516937301034e-29
"YMR169C",142.768432637487,-2.71992973947871,0.232470776658442,-11.7000931410616,1.2731368168831e-31,1.78918160665971e-29
"YBR054W",2885.94790780646,1.784006337465,0.153297930487239,11.637510903081,2.65655647298135e-31,3.65218763807262e-29
"YMR250W",246.928021174667,-2.29672030969431,0.198963617034641,-11.5434185602609,7.96937631751099e-31,1.07230501770084e-28
"YLR270W",330.576669187652,-1.80862419820087,0.160186491628837,-11.290741059437,1.45802148511476e-29,1.92094330663869e-27
"YER067C-A",1043.22278605746,-3.35766221274969,0.301035840579773,-11.153695873166,6.86926300074813e-29,8.86555494219004e-27
"YIR019C",10125.3892944473,-2.35209741031277,0.215046127830542,-10.93764130534,7.61554328776326e-28,9.51603718040188e-26
"YNL195C",225.805968952288,-2.52470664026006,0.23084203010852,-10.9369452307848,7.67422353258216e-28,9.51603718040188e-26
"YDR433W",216.288900081176,-3.40584485016977,0.312252950259592,-10.9073264074473,1.0633783759619e-27,1.2932317018429e-25
"YPL056C",82.7296429877415,-3.44032974155381,0.315612818937988,-10.9004753138046,1.1465676169118e-27,1.36809313383967e-25
"YCR105W",636.517491454546,13.0477816039307,1.19873509068376,10.8846247226217,1.36459513157992e-27,1.58292793848832e-25
"YGR060W",505.902580206318,1.81745852118588,0.166987166692284,10.8838215366275,1.3766767333469e-27,1.58292793848832e-25
"YMR175W-A",82.2452736077158,-3.5766718660819,0.336559954661434,-10.6271462678318,2.22826635544159e-26,2.51634936282368e-24
"YHR174W",752.982441277941,2.14436377747874,0.203595806071279,10.5324555493447,6.12163854278056e-26,6.7917968674639e-24
"YNL144C",295.592303070233,-2.14835419337629,0.204261207017446,-10.5176808888278,7.161458026506e-26,7.80845871717654e-24
"YMR280C",403.708382662597,-1.77567867041324,0.169314637514544,-10.4874492629777,9.86557812611208e-26,1.05745620456835e-23
"YGR234W",1761.99425690235,1.91990171178344,0.183499987769334,10.4626803256076,1.28177543826449e-25,1.35099131193077e-23
"YJL158C",245.149334884689,-1.82746332776243,0.175770920185997,-10.3968467925676,2.5627359329548e-25,2.65684295737806e-23
"YKR069W",152.719843315591,-2.30394011934837,0.221961821698016,-10.3798937210154,3.06115774731567e-25,3.12238090226198e-23
"YCR102C",89.9555114603614,3.37839808993363,0.326728305486937,10.3400838960024,4.64131025917794e-25,4.65899144111767e-23
"YML128C",516.720825495473,-1.58040803822005,0.153110771353999,-10.3219912240275,5.60485226822096e-25,5.53829464753583e-23
"YPL018W",108.833496314913,-2.37377187070387,0.230968655710041,-10.2774632488831,8.90403025944935e-25,8.66293651703964e-23
"YPL240C",6900.54178880993,-3.2251971189007,0.315480675690809,-10.2231209941416,1.56228270567252e-24,1.49695088343531e-22
"YBR067C",123.28464290004,2.44437181200769,0.239532371076605,10.2047660657355,1.88775513922045e-24,1.78181544782539e-22
"YGR244C",475.88156104292,1.9551353241932,0.193020852360706,10.1291404544186,4.10239689080176e-24,3.81522910844563e-22
"YNL052W",1267.60353440852,1.76130289539507,0.174078882299769,10.1178435438369,4.60448450039703e-24,4.22011014210302e-22
"YPR026W",228.159326398307,-1.87933523841296,0.186855916148493,-10.0576705150693,8.49854294007353e-24,7.677826507575e-22
"YLR109W",408.582378763949,-2.28431514620234,0.22741815374274,-10.0445593661199,9.70805749846332e-24,8.64700783384254e-22
"YKR058W",181.635702177826,-3.01613625081638,0.301896545419197,-9.99062856657847,1.67516100067589e-23,1.47134974559366e-21
"YHR097C",151.061368733034,-2.43741444456314,0.244159935415974,-9.98285996599124,1.81168133581357e-23,1.56946202297055e-21
"YBR214W",203.241719730918,-2.09675198075417,0.210193288924817,-9.97535169405025,1.95407935554527e-23,1.66994565465788e-21
"YHR176W",142.157829898763,-2.36212175691206,0.238051232809316,-9.92274532265989,3.31510164477222e-23,2.79529370687193e-21
"YDL039C",85.3390589601621,2.84979244760293,0.289697973144427,9.8371155885933,7.79125597934645e-23,6.4831451070246e-21
"YLR056W",334.514579014535,2.63029048386705,0.267518003241026,9.83219989683173,8.18117855266263e-23,6.71919132039461e-21
"YLL060C",81.8492523038957,3.00630357297724,0.307597388894779,9.77350160148994,1.46306134976779e-22,1.18620512511943e-20
"YIL119C",386.198419177481,-2.78412808974024,0.286395023218402,-9.72128655886974,2.44670259113141e-22,1.95860090966013e-20
"YBR201C-A",166.72793045908,-2.20299099684534,0.227102423409791,-9.70042927666248,3.00232762495735e-22,2.37333998752879e-20
"YEL071W",265.271655585858,11.5112287260613,1.19723228521359,9.61486661212755,6.91989817243865e-22,5.40264642500025e-20
"YPR002W",81.4229839732203,2.67922862443765,0.278854055646432,9.60799590390298,7.39747364321969e-22,5.70507601460016e-20
"YKL032C",154.844937615646,-2.41458862340814,0.251507323563487,-9.60047043241917,7.9580368895366e-22,6.06344883005174e-20
"YHR179W",664.275944950065,1.8123080839347,0.189720248641446,9.5525285092779,1.26568770111607e-21,9.52882026411669e-20
"YNL014W",141.571575434616,-2.40870854417284,0.254032750329319,-9.48188192683928,2.49737748703535e-21,1.8580488503543e-19
"YIL136W",849.918049849645,-2.29021644659243,0.243817735269254,-9.39314953468537,5.82323827835178e-21,4.28211149677868e-19
"YIL107C",345.473854717735,-1.85724766155306,0.197861705457223,-9.3865948302694,6.19713696354663e-21,4.50467748936424e-19
"YBR126C",573.062684004167,-1.45559040757902,0.15643576692331,-9.30471615415546,1.3435070497303e-20,9.65493020738003e-19
"YBR294W",160.401947826821,2.32883198679006,0.250529808335004,9.29562834166219,1.4633925347079e-20,1.02827715438809e-18
"YDR258C",3398.88823547874,-2.29391831960821,0.246771420465299,-9.29572117906896,1.46211590919027e-20,1.02827715438809e-18
"YKL096W",72.3851621348324,-2.75521818898932,0.29855367290556,-9.22855231414575,2.74314173293025e-20,1.90444979331468e-18
"YOR285W",541.471644623483,-1.86521181938928,0.202136481898647,-9.22748729902458,2.7705468213939e-20,1.90444979331468e-18
"YFR052C-A",939.919640975681,-2.71884027313131,0.294867032597412,-9.22056375438689,2.95542236309352e-20,2.00968720690359e-18
"YLL040C",1101.68862375849,-1.48049802862243,0.160619940045385,-9.2173987127881,3.04394906917428e-20,2.04786530994235e-18
"YKL001C",232.268741579102,-1.8512312760435,0.201063358014311,-9.20720361146922,3.34731345676327e-20,2.22825371584957e-18
"YER033C",172.673046161667,-2.34655758547002,0.255415106545631,-9.18723100291954,4.03083494303543e-20,2.63741313596703e-18
"YHL016C",195.565638684355,1.96857291036529,0.214281745260634,9.1868437414997,4.04536802955095e-20,2.63741313596703e-18
"YPR103W",387.418072887777,-1.5648218819026,0.170545549909452,-9.17538969931148,4.49944029511993e-20,2.90351637003453e-18
"YGR236C",394.461175792712,-3.09517071960005,0.33836111466349,-9.14753671584954,5.8246496806924e-20,3.72071561421199e-18
"YBR068C",153.051324627277,2.18358605995978,0.239317762091496,9.12421226438243,7.22598369532982e-20,4.56971208892658e-18
"YDL223C",1013.93716069407,-1.75095908849498,0.192316538993446,-9.1045684248439,8.6610090839828e-20,5.42299222248586e-18
"YKL085W",1960.97624009281,-1.86555829239249,0.20625787121987,-9.04478593403016,1.49958700721371e-19,9.29743944472502e-18
"YDL022W",375.137766534639,-1.60177513048609,0.177544499358419,-9.02182346552171,1.8498413899614e-19,1.13399083389767e-17
"YKL182W",2055.55123149905,2.55843933852456,0.283611276991796,9.02093656381148,1.86488056175456e-19,1.13399083389767e-17
"YMR246W",188.748010380303,2.87131516737228,0.32105458933796,8.9433861490445,3.77424123576902e-19,2.27317157857174e-17
"YBR051W",49.0458648349354,-3.59603170688426,0.402251197880887,-8.93976630978014,3.89994215249675e-19,2.3267202049424e-17
"YCR091W",94.951377919063,-2.5184951724079,0.28235851821566,-8.91949422430501,4.68422502629299e-19,2.76850832395111e-17
"YDR342C",1678.45434638356,-2.10825514409544,0.236726902106694,-8.90585364541812,5.29767835213637e-19,3.10208499063985e-17
"YFL056C",59.8250388475689,4.60811737896651,0.518616994365055,8.88539602256621,6.36934728797734e-19,3.69539011460263e-17
"YDL059C",133.624175772894,-2.38279715600383,0.268418749692259,-8.87716360625217,6.85868815540868e-19,3.94312217225496e-17
"YKL066W",207.102259765574,-2.02948086182424,0.229578362111497,-8.84003545960751,9.56882285560461e-19,5.45164285935527e-17
"YPL004C",643.557102956884,-1.49391017359008,0.169325116331758,-8.82273230312193,1.11700154714048e-18,6.30706945010394e-17
"YOR019W",83.8192401476898,-2.89395597658369,0.329533805097448,-8.78196995821992,1.60636000709959e-18,8.9899298096441e-17
"YML058W-A",31.7838314330558,-4.19514538460076,0.477825874657776,-8.77965302235959,1.63979749598582e-18,9.09656084615289e-17
"YJR155W",122.829202040796,2.57201593819445,0.294372022630942,8.73729750268767,2.38753131874299e-18,1.31293461388962e-16
"YKL129C",218.385721773413,-1.86218807458373,0.214120771167468,-8.69690532324528,3.41057767886895e-18,1.85935286561786e-16
"YMR030W",176.395579577036,-3.20894336477305,0.369321035066771,-8.68876413766385,3.66403468969719e-18,1.98045772458504e-16
"YML116W-A",71.9011051184058,-2.42137029428513,0.279180094255698,-8.67314806501721,4.20334818059399e-18,2.25270965204037e-16
"YPL090C",202.348638431888,2.66586493417747,0.308207018128593,8.64959192157395,5.16839114771201e-18,2.74663072421267e-16
"YKR039W",1877.98004476501,1.44559897433483,0.167936540773966,8.60800733224895,7.43415036378252e-18,3.91779724171339e-16
"YNL194C",126.236686024751,-2.2203581862413,0.258429671165107,-8.59173088071123,8.5668856222535e-18,4.47743675001084e-16
"YKL043W",336.677048648215,-1.47800798658904,0.172552675578368,-8.56554661719962,1.07564335753029e-17,5.57571196149306e-16
"YNL013C",47.1210762584173,-3.55097308171788,0.415113709211242,-8.55421780327391,1.18670654911386e-17,6.10140830617566e-16
"YHR027C",927.347975299852,-1.31204789343392,0.153487356242208,-8.54824739676581,1.24971619812984e-17,6.34562407542688e-16
"YOR317W",569.969248031977,-1.29946689965591,0.152023067867325,-8.54782710206846,1.25427420845724e-17,6.34562407542688e-16
"YGL253W",245.116474057319,2.50647405476344,0.294274489967663,8.51746971012971,1.63076985441688e-17,8.18491155502569e-16
"YPL230W",122.153527101551,-2.30543325036788,0.2710707854901,-8.50491227300506,1.81732961378909e-17,9.04944289574979e-16
"YEL039C",1306.43014144612,-3.0410225021525,0.358123402937925,-8.49154921796499,2.03900542125415e-17,1.00739611593838e-15
"YER054C",268.546840961381,-2.39910561659349,0.282712344199053,-8.48603064500188,2.1381508205388e-17,1.04819114644088e-15
"YDL243C",665.424963535928,2.00129997095028,0.236199332950041,8.47292812369451,2.3930024948323e-17,1.16410367517842e-15
"YKR011C",282.38437105982,-2.20056416249868,0.26003904507016,-8.46243748474371,2.61846113018773e-17,1.2640571135349e-15
"YPR030W",290.348195810659,-1.8049438941823,0.213705089360051,-8.44595652629183,3.01565911412396e-17,1.44477486649393e-15
"YGR157W",356.497913412869,2.47592823693701,0.294616079716779,8.40391413570221,4.3183848858536e-17,2.05334330963445e-15
"YDR358W",174.882492626646,-1.72010802014533,0.204857749840285,-8.39659725583432,4.59603077239124e-17,2.16905213467181e-15
"Q0105",4512.36676299081,2.2302605795941,0.266271916644436,8.37587608824804,5.48145617945962e-17,2.56775769473353e-15
"YER103W",1564.42266435057,-2.24983758747577,0.269219876357309,-8.35687772358155,6.43999903607241e-17,2.99459955177367e-15
"YDR273W",116.806658678147,-3.12597787240228,0.374565153586455,-8.3456184924601,7.0842150942614e-17,3.27011505519044e-15
"YMR118C",134.983350324415,-1.98674462872896,0.238640073458764,-8.32527663914021,8.41320311588056e-17,3.85544177571222e-15
"YNL276C",139.550339016448,-2.32027959269194,0.279708249835254,-8.2953563009263,1.08260223061952e-16,4.92545072405599e-15
"YBR050C",99.6951339073176,-2.70649827165307,0.32638355087045,-8.29238564393017,1.10999366488349e-16,5.01399995480226e-15
"YJL161W",47.9204431431589,-2.62831736670738,0.317165921918146,-8.2868845139854,1.16253415781315e-16,5.21408937163855e-15
"YIR031C",138.406939992374,2.59907280139117,0.314279319348833,8.26994536826757,1.34020411760589e-16,5.96862735192935e-15
"YPL106C",1652.59254754251,-1.41027910458525,0.170553681531689,-8.26882827693882,1.35281957333264e-16,5.98267900822072e-15
"YCR005C",166.311032211824,2.52156297488922,0.305019322893887,8.26689585094398,1.37491974259075e-16,6.03818920287771e-15
"YER053C",4163.05000586528,-1.54587973693069,0.187155195303451,-8.25988150862828,1.45817146213447e-16,6.35963884588853e-15
"YCR107W",93.3853762173154,9.92576882218214,1.20631059030861,8.22820333496605,1.90042289720146e-16,8.23169479582332e-15
"YKL091C",105.14815431209,-1.9590746070954,0.23846485581064,-8.21535987110429,2.11528930838025e-16,9.10006094299097e-15
"YPR167C",274.576102852868,-1.94433403451765,0.237044357933973,-8.20240587653739,2.35623207808032e-16,1.00681159876891e-14
"YJL020C",504.5894910994,-2.32820927991983,0.284503332503993,-8.18341655062037,2.75907365102378e-16,1.17103233349493e-14
"YDR033W",1340.65029465149,1.83953128190241,0.225071943918851,8.17308123737379,3.00611416970529e-16,1.26737773394775e-14
"YGL173C",646.034694244105,-1.15654630530858,0.141830718742073,-8.15441334265405,3.50878896811787e-16,1.4695087042634e-14
"YBR059C",298.667466395493,-1.4071533162803,0.172856401868245,-8.14059127155077,3.93352177825882e-16,1.63655208721768e-14
"YHL008C",52.9826819237724,-3.06055923074204,0.377922527656011,-8.09837733073111,5.56970863520052e-16,2.30214623588288e-14
"YMR058W",73.1669411007796,2.51244293671104,0.31122287562628,8.07280933850124,6.86988404573992e-16,2.82111342241943e-14
"YPR160W",1636.56199061567,-1.35494066980575,0.170350411512233,-7.95384441855868,1.80811167390416e-15,7.37709562952896e-14
"YBL064C",1474.18379306221,-1.00677407166298,0.126752485547988,-7.9428349456849,1.9761182720496e-15,8.01087945669338e-14
"YFL014W",2676.46872134223,-2.84354373155095,0.358231130387895,-7.93773485981505,2.05906905841523e-15,8.29398262765473e-14
"YLR177W",248.075081918868,-1.73879933785269,0.219526575752663,-7.92067808597242,2.36218783239419e-15,9.45473155193725e-14
"YKL165C",131.323632080431,1.89400981614045,0.239444533932611,7.91001483739652,2.57358219968139e-15,1.02360590130724e-13
"YER037W",283.300697459982,-1.62346729553319,0.205922183649736,-7.88388733432737,3.17350442101579e-15,1.25432762240649e-13
"YJL102W",269.700414004804,-1.28172665551653,0.163248536866112,-7.85138219381248,4.11476911273267e-15,1.61626086142369e-13
"YML116W",87.940076700521,2.24677791213406,0.286347118295156,7.8463437156653,4.28341958925536e-15,1.67212009150931e-13
"YAR015W",117.845463490947,1.82374685100581,0.232463755273657,7.84529549072666,4.3193521328158e-15,1.67580263116117e-13
"YMR015C",554.121832916697,2.22832547509763,0.284214980036221,7.84028158830209,4.49537200945592e-15,1.7334593041341e-13
"YLR356W",109.50022510081,-1.82148234706712,0.232367773214041,-7.83879073192004,4.54905937774189e-15,1.74353039423271e-13
"YGL187C",839.097693530592,1.07338770567553,0.136988199956712,7.83562165219129,4.66528706834441e-15,1.77730574820543e-13
"YBR114W",155.884403471449,-1.53061637747768,0.19595153734535,-7.81119861682986,5.66466654963828e-15,2.14511085388698e-13
"YJL172W",696.2079135558,1.98610009840528,0.254581671438411,7.80142610889318,6.12114446349685e-15,2.30417366590203e-13
"YMR241W",210.230177004594,2.0375447440581,0.261448813180432,7.79328358492851,6.52898617169359e-15,2.44315435205859e-13
"YDR463W",216.487343475707,-1.97028233999627,0.253336346700985,-7.7773377790192,7.4066653624255e-15,2.75527951482229e-13
"YIR016W",70.9006124612416,-2.1139400924604,0.272132375896588,-7.76805804710172,7.9698538989923e-15,2.94744772264487e-13
"YML100W",638.969075155454,-1.67057409548283,0.215581882753809,-7.74913955729107,9.25172963827072e-15,3.40162431583861e-13
"YDR119W-A",1482.68389247139,-1.50368252676255,0.194087561116478,-7.74744408200452,9.37605999109183e-15,3.42228191815866e-13
"YOR173W",328.141573857894,-1.47835862405056,0.190832231367568,-7.74690215303856,9.41614569512345e-15,3.42228191815866e-13
"YFR017C",312.323348220443,-2.04890889885365,0.264808935208908,-7.73731028840575,1.01542033292818e-14,3.66943896310731e-13
"YOR052C",747.541782590616,-1.41529647838275,0.183174009007732,-7.72651363612952,1.10531964169227e-14,3.9716144398079e-13
"YCL025C",754.274613616541,2.31953347220014,0.300509198290244,7.71867711669789,1.17543242249688e-14,4.19968058749734e-13
"YDR388W",256.985316154717,-1.76011329098593,0.229034349710665,-7.68493151009638,1.53078865224968e-14,5.43859968361067e-13
"YDR492W",269.307672901284,1.63330119965692,0.213026000580424,7.66714483305668,1.75867158126049e-14,6.213317921727e-13
"YDL007W",696.138689194766,-1.3433720939728,0.175307808360836,-7.66293359396596,1.81733324805095e-14,6.38489747815234e-13
"YCL035C",512.852750208397,-1.6103449841453,0.210298802246625,-7.65741396024116,1.89714362419434e-14,6.62847308254421e-13
"YMR291W",200.738159098794,-1.51298482084386,0.197648950671564,-7.65490945286123,1.93448496441397e-14,6.72180379942523e-13
"YPL273W",64.6772455518929,2.43811968078226,0.318900739729111,7.645387347967,2.08317263216827e-14,7.19889821083723e-13
"YDL110C",533.234713152581,-1.71453061448386,0.224415621862867,-7.63997889385593,2.17257351728638e-14,7.46704071919513e-13
"YJR047C",34.5574231571888,-2.87053336515579,0.375997924188319,-7.63443939578262,2.2680514720618e-14,7.75305811314532e-13
"YMR081C",347.843701779565,-1.87918351475905,0.246416618394603,-7.6260421354772,2.42070739047845e-14,8.23040512762673e-13
"YHR146W",393.502385097699,-2.88632275022319,0.378810111094431,-7.61944485030832,2.54769030633259e-14,8.6158253995975e-13
"YDR135C",577.269730764574,2.0368072852502,0.26761284743732,7.61102205949681,2.71936808613011e-14,9.1474913705781e-13
"YKL060C",8776.49707903851,1.06836870843927,0.140400842251123,7.60941808688275,2.75332745256366e-14,9.21272106349874e-13
"YMR186W",3569.09182931414,-1.38444467227661,0.182306063005999,-7.59406818099653,3.10015143175075e-14,1.03186092917851e-12
"YDL070W",985.843105171073,-2.31848047790606,0.305377269579329,-7.59218418941225,3.14557442359685e-14,1.04149804475531e-12
"YLL020C",137.207760198494,-1.88206512962516,0.248229631068533,-7.58195192702658,3.40394413268848e-14,1.12117409870427e-12
"YDL079C",188.806176660695,-1.98922425205836,0.26284243718776,-7.56812436127799,3.78651417499912e-14,1.24072101775619e-12
"YNL336W",92.7193169275484,1.9708937203362,0.260798075810423,7.55716358033587,4.1195376032764e-14,1.34288431974845e-12
"YNR043W",114.396760075024,1.96072688913158,0.259731497678117,7.54905318245804,4.38433827992155e-14,1.42187462985764e-12
"YER038C",72.5626031187257,-2.14308277598727,0.284010624856865,-7.54578381378279,4.49575292481266e-14,1.45056844369976e-12
"YJR161C",461.283747886097,1.59952762178769,0.212143754392204,7.53982895405225,4.70588286598668e-14,1.51066006317258e-12
"YGR086C",667.470970400456,-1.12887968905606,0.151304544995088,-7.46097672804682,8.58834210510713e-14,2.743064417813e-12
"YKL204W",94.0816854620768,-2.0231697403372,0.271658724411681,-7.44746830685703,9.51483965139852e-14,3.02371085203237e-12
"YGL222C",120.832317320319,-1.8000808868634,0.242072109966967,-7.43613498931799,1.03673897065361e-13,3.27816862520673e-12
"YAL005C",3175.83705612737,-1.11655431906879,0.150190920509089,-7.43423314328261,1.05176324224113e-13,3.29274789303608e-12
"YHR183W",613.977885974496,1.5464855965273,0.208008805300226,7.43471217141604,1.04795895908197e-13,3.29274789303608e-12
"YDR230W",236.780041267593,-2.05184958445837,0.27671995682813,-7.41489557882799,1.21720671366922e-13,3.79192869814983e-12
"YJR094C",25.986933336844,-3.29490721120163,0.44445933849239,-7.41329279384249,1.23201470608563e-13,3.81924558886545e-12
"YCR106W",53.9250117678521,8.9931267786292,1.21443480810219,7.40519517279222,1.30957721861007e-13,4.0398860148732e-12
"YDR430C",127.047082678569,-1.55399416592979,0.210240310026148,-7.39151386209675,1.45166426071455e-13,4.45646834211593e-12
"YNR014W",53.8703489113079,-2.1753995841749,0.294774505966693,-7.37987695727221,1.5843588456877e-13,4.84033108218792e-12
"YAL060W",307.511838528651,-1.89770635316519,0.257240767764079,-7.37716019766204,1.61701400764073e-13,4.89282133221052e-12
"YGL006W",498.673189722988,-1.33703019030906,0.181225567514742,-7.37771280644658,1.6103185730131e-13,4.89282133221052e-12
"YBR113W",55.4235892821188,-2.87307784295371,0.390030441146502,-7.36629129384936,1.75440255430801e-13,5.2832579778304e-12
"YOR350C",159.805604040477,1.48694772074665,0.202458510978229,7.3444564694371,2.06596916230646e-13,6.19203269309292e-12
"YNR074C",23.3105368784471,-5.89624873051729,0.803795444282774,-7.33550901844001,2.20880365583869e-13,6.58890298090749e-12
"YDR001C",708.056313251593,-1.31466061659197,0.179253978117718,-7.33406661540655,2.23272027954404e-13,6.62897795673076e-12
"Q0045",9891.12364256583,1.70551034763958,0.232622380350555,7.33166922748116,2.2730355895332e-13,6.71713881691961e-12
"YGL163C",246.076803496194,-1.44080353968456,0.196641116550514,-7.32707159600795,2.35236169288292e-13,6.91922574222865e-12
"YDL124W",424.318278865838,-1.22487437283495,0.167360209544215,-7.31879086534814,2.50215187231718e-13,7.32321076529033e-12
"YDR074W",753.231778789185,-1.14558236801309,0.156564792820265,-7.31698581384264,2.53602649841648e-13,7.32321076529033e-12
"YHL034C",401.713467005114,-1.26627999612698,0.17304016732997,-7.31783848609158,2.51996899692382e-13,7.32321076529033e-12
"YHR138C",445.346166330925,-1.60350173534087,0.21913535612997,-7.31740310490938,2.52815556578193e-13,7.32321076529033e-12
"YJL089W",142.794987928028,-1.52597180091051,0.208642233853929,-7.31382027849092,2.59652376039149e-13,7.46382557305262e-12
"YBL100C",735.534298332823,-1.62458193509631,0.222215642957547,-7.31083515757113,2.6548706624558e-13,7.59701451102737e-12
"YIL036W",113.176424239965,-1.86609118601364,0.257197628072765,-7.25547587665035,4.00252110048992e-13,1.13718243643665e-11
"YOL052C-A",742.974165717714,-1.92592970018795,0.265454217345439,-7.25522359165125,4.00998866738414e-13,1.13718243643665e-11
"YDR171W",2188.76452628978,-2.21760348706734,0.305691513163192,-7.25438355851077,4.03495217299795e-13,1.13915346169817e-11
"YFR022W",70.9350207855807,-2.0361769383817,0.280765054791463,-7.25224490595548,4.09919801462461e-13,1.15214792197716e-11
