"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YML104C",75.2094396260196,1.14952524122149,0.230417330544639,4.98888359874818,6.07292235914086e-07,6.15467323705237e-06
"YKL064W",433.006273673148,0.803645665168269,0.161222869224299,4.98468777435171,6.20619485910014e-07,6.27967620623188e-06
"YMR143W",355.235475836925,-1.05228979016539,0.211253011362999,-4.98118243794982,6.31969247778852e-07,6.37412045128143e-06
"YPL206C",266.346413096615,1.08143200660574,0.217094738445992,4.98138284855195,6.31314991504262e-07,6.37412045128143e-06
"YJL213W",22.3939981667769,1.84900085503504,0.37122858268415,4.98076102240279,6.33347124640721e-07,6.37784588571324e-06
"YDR447C",385.518447917099,-0.969795852354604,0.195145636977433,-4.96960048595272,6.70909944611036e-07,6.74536484852177e-06
"YJR122W",97.6079787748953,-1.08230099598749,0.217882766106061,-4.96735476297675,6.78723551898368e-07,6.8130916542941e-06
"YCR037C",88.1024336508162,1.17767066340844,0.237552058066971,4.95752667011803,7.13962440369077e-07,7.15546509174967e-06
"YJR144W",107.8823945197,-1.00826102001228,0.203492257864074,-4.95478811132835,7.24091518605211e-07,7.2454980437648e-06
"YLL041C",712.701683707951,-0.962106157515738,0.194376867258065,-4.94969474036432,7.43299712380857e-07,7.42595162890449e-06
"YMR203W",170.019816980327,-1.19968149454985,0.242507153279753,-4.94699425697316,7.53681992245554e-07,7.51779955672064e-06
"YMR001C",57.6689036746071,-1.39546451017942,0.282261899690491,-4.94386423286171,7.65890514830869e-07,7.62754585163844e-06
"YMR155W",104.851257382235,1.1254596458367,0.227906471513259,4.93825225042468,7.88258387859408e-07,7.83796547928129e-06
"YPR020W",408.852571988684,-1.37702018432325,0.279008487564685,-4.93540607435466,7.99841664261185e-07,7.9406572759619e-06
"YNL241C",264.068231409739,-1.42827575410541,0.289454264366375,-4.93437454525659,8.04080087482805e-07,7.97022331229037e-06
"YOR363C",63.9496455045178,1.29395450379508,0.262292076844917,4.93325806619825,8.08691936126637e-07,8.00339249462418e-06
"YML042W",465.047999473791,0.88854934633899,0.180147218112693,4.93235119391713,8.12456701691275e-07,8.02808778358691e-06
"YLR287C-A",725.628892328853,-1.22873464149505,0.249265003441124,-4.92943102534357,8.24694449610208e-07,8.13629906292505e-06
"YOR360C",136.492826362537,1.00895206955628,0.204718635682376,4.92848179743483,8.28710536727507e-07,8.16318603468031e-06
"YOR096W",305.785652323206,-1.10635552391335,0.224562366042948,-4.92671832510778,8.36221665962172e-07,8.22436363226248e-06
"YDL138W",68.7826188526334,1.5163787380811,0.307841533740942,4.92584194099416,8.39978780215854e-07,8.2484872765296e-06
"YGR240C",937.749098260697,1.14123073303195,0.231739968579148,4.92461762219571,8.45254742380456e-07,8.28742789273489e-06
"YPR160W",1636.56199061567,0.837348293517074,0.170405181821317,4.91386637757941,8.92976218646619e-07,8.7417671930669e-06
"YLR009W",70.0836437012327,-1.56317191702695,0.318305210954661,-4.91092154080256,9.06493564654914e-07,8.86037913891449e-06
"YLR134W",546.802491071809,1.1624672430542,0.236843658523723,4.90816283745999,9.19335102282158e-07,8.97202960930921e-06
"YLR039C",126.521904952415,-1.23649672845897,0.252128001382486,-4.90424197899053,9.37888140762396e-07,9.13899014203605e-06
"YFR053C",1868.23554029571,0.835341552396092,0.170344059852815,4.90384902835979,9.39767285799693e-07,9.14321279291886e-06
"YOR062C",37.4178546472461,1.4999868097243,0.306262743044019,4.89771231987139,9.69588446629212e-07,9.41885919582663e-06
"YNL113W",37.3057139986007,-1.54188652504231,0.315435740798403,-4.8881161061192,1.01805486230656e-06,9.87450759083849e-06
"YER033C",172.673046161667,1.26289824335676,0.258407234030244,4.8872402821701,1.02259260957505e-06,9.90333179625205e-06
"YPL010W",101.524439131821,-1.0873622888354,0.222635441727077,-4.88404847134973,1.03929508330553e-06,1.00496974110461e-05
"YMR199W",34.0139225423274,-1.76581524129903,0.361738960287305,-4.88146269867244,1.05301843504835e-06,1.01668527988485e-05
"YDR343C",699.054581835818,1.89379140641713,0.388414743381763,4.87569392945461,1.0842661542498e-06,1.04525901821276e-05
"YLR247C",418.129400227199,0.888197338169442,0.182214498281697,4.87446030115738,1.09106322584152e-06,1.05021063017075e-05
"YOR232W",238.148011549078,-0.906094988290882,0.186074588958448,-4.86952567442307,1.11866448713332e-06,1.07514197821142e-05
"YDL166C",34.5701175917487,-1.73231200876448,0.355827537602573,-4.86840344183624,1.12503469782698e-06,1.079623585593e-05
"YBR084W",102.46647732158,-1.27371874583259,0.26185271186601,-4.86425646217617,1.14887868638032e-06,1.0991692606156e-05
"YKL091C",105.14815431209,1.17360438354867,0.241269527206727,4.86428765843725,1.14869751451399e-06,1.0991692606156e-05
"YBR208C",729.760336208209,1.46209421293198,0.30067528642261,4.86270165509033,1.15794312294827e-06,1.10449959419681e-05
"YJR077C",1008.11571082093,-1.19081294240448,0.244880639998085,-4.8628300808663,1.15719180840546e-06,1.10449959419681e-05
"YCR021C",3816.25769974436,1.06412411371042,0.219160881013433,4.85544732613661,1.20115281047881e-06,1.14398951407651e-05
"YLR350W",272.792833857859,-0.963613352362646,0.198528077666962,-4.85378876220794,1.2112475630283e-06,1.15186911106631e-05
"YJL048C",187.317284022557,1.25384845435533,0.258669553238268,4.8472981789255,1.25154247346719e-06,1.1884015919229e-05
"YGL123W",543.276244013855,-0.935427926029492,0.19304105525602,-4.84574602427906,1.26136793647643e-06,1.19593565671318e-05
"YGL229C",68.2538562556912,1.315785764655,0.271777010727912,4.84141672296298,1.28916700890668e-06,1.22046289885117e-05
"YML035C",163.068183318929,0.917473650761751,0.189698905940195,4.8364730740777,1.32163166085371e-06,1.2493271484662e-05
"YOL136C",163.484330362708,1.23688529658339,0.255885447377123,4.83374615188833,1.33987421900257e-06,1.26468127775705e-05
"YBR255W",116.334409220795,1.19460950095638,0.247233141237726,4.83191490823518,1.35226053346665e-06,1.27257375203022e-05
"YGR008C",554.092818642888,-1.7472782005011,0.361602304035717,-4.8320438808059,1.35138458563354e-06,1.27257375203022e-05
"YMR174C",112.803372126907,1.72515531944181,0.357195607554864,4.8297215389941,1.36724119526396e-06,1.28475977991817e-05
"YOR009W",22.6271645012516,1.9789729666709,0.409789060130757,4.82924792096559,1.37049688419434e-06,1.28590835246959e-05
"YGL008C",5322.60880553963,1.12687675100118,0.233752939267211,4.82080248716365,1.42981870594712e-06,1.33958125872734e-05
"YAL017W",395.133697211557,0.868110619636495,0.180171198209924,4.8182541286373,1.44819842996249e-06,1.35479391584065e-05
"YOL127W",707.331458833974,-0.796296048254985,0.165362402132655,-4.8154600924108,1.46861113375796e-06,1.37186068092841e-05
"YOR128C",112.517419482925,-1.1507149275691,0.239344290555527,-4.80778097901666,1.52614833053743e-06,1.42350472600571e-05
"YKL180W",398.634169340149,-0.851883413376035,0.177246579366814,-4.80620509811391,1.5382210084505e-06,1.43265237959366e-05
"YOR254C",138.826179954219,-0.973600786471756,0.202666116305101,-4.8039642946829,1.55554580553999e-06,1.44665759915219e-05
"YDR497C",443.47122184118,-0.804310647829608,0.167526759974379,-4.80108758715692,1.57806224143386e-06,1.46544282156061e-05
"YNL067W",272.013192041727,-1.50555493495311,0.313675878098255,-4.79971537524958,1.58891281251967e-06,1.47335551706369e-05
"YKL036C",31.0457299426855,1.84741177226767,0.384926612770932,4.7993869765691,1.5915201944858e-06,1.47361254903781e-05
"YLR294C",603.811154651623,-1.58789140015686,0.33102653343004,-4.79687046142013,1.61163750132355e-06,1.49005783017107e-05
"YGL096W",262.050130627162,1.05216644955353,0.219521628339313,4.79299674256792,1.64308293629592e-06,1.51691335607816e-05
"YHR143W",171.774296011598,-0.912328809637177,0.190425994009047,-4.79098882683964,1.65961369324974e-06,1.52994125307746e-05
"YCR092C",70.7478563328332,1.25746712705156,0.262747565590938,4.78583740337773,1.70275868948357e-06,1.56743026962068e-05
"YGR161W-C",35.1733978353512,-1.56967082243229,0.328461508963601,-4.77885773400085,1.76293874618297e-06,1.62046869634609e-05
"YDR033W",1340.65029465149,-1.06606398666698,0.22336917275148,-4.77265494398851,1.81813135540701e-06,1.66877542693671e-05
"YBR111C",289.735833918941,0.7411002875692,0.155349996452902,4.7705201447744,1.83750807044385e-06,1.68411609238941e-05
"YPL002C",68.2603450278461,1.45209024636489,0.304590504160054,4.76735231903965,1.86662725933902e-06,1.70832862345296e-05
"YOR010C",31.407839646827,1.5670341170145,0.328781605174936,4.76618549319608,1.87746424241532e-06,1.71576356488938e-05
"YHR067W",30.6385872271853,1.71661739779722,0.36044052060479,4.76255387412291,1.9115814017089e-06,1.74190789400678e-05
"YIR023W",73.0329646452361,1.07703292132527,0.226132572482805,4.76283849557838,1.90888616348319e-06,1.74190789400678e-05
"YBL059C-A",152.869213455257,-1.18503169106354,0.249050896080843,-4.75819083453077,1.95335785569082e-06,1.77486136198114e-05
"YOR127W",94.3599293894951,1.01450753383933,0.213209291345596,4.75827074625415,1.95258486913867e-06,1.77486136198114e-05
"YGL013C",156.97350666853,0.871941962678622,0.183371860021495,4.75504781691373,1.98399452896938e-06,1.80011210921124e-05
"YLR438W",120.013773823207,-1.33457345505964,0.280775978437063,-4.75316108767042,2.00260664202844e-06,1.81439604644526e-05
"YNL006W",92.5942719752438,-1.04886765065911,0.22075662142713,-4.75123982183853,2.02173175334309e-06,1.82910323435504e-05
"YGL121C",267.129348829626,-0.837324693492751,0.176897686846124,-4.73338407314,2.20807099090848e-06,1.99483442092931e-05
"YFL030W",407.318247284771,0.833818495637149,0.176189204672476,4.73251750688791,2.21752171697751e-06,2.00051459888242e-05
"YMR158W",56.3858411885234,-1.73307500229621,0.366228833628729,-4.73221888381718,2.22078747461082e-06,2.0006068361024e-05
"YJR080C",148.721537702006,-0.96359956383813,0.203861371217629,-4.72673934293053,2.28153831486137e-06,2.05241085393788e-05
"YBR203W",284.428058954317,1.03174266879039,0.218430920986284,4.72342772777657,2.31902394917666e-06,2.08316867252744e-05
"YDR144C",23.263051646601,-2.0153600226201,0.426924229948805,-4.72065036660435,2.35091740771228e-06,2.10882293423723e-05
"YBR297W",90.7761182556669,-1.17361966163365,0.248721769416497,-4.71860450489303,2.37467971089139e-06,2.12712103281546e-05
"YOR176W",111.437708221567,1.06662682626173,0.226078633926619,4.71794617534685,2.38237500397203e-06,2.13099568955009e-05
"YER048W-A",52.2460868065311,-1.36327138610951,0.289099080237768,-4.71558534530203,2.41016838200101e-06,2.15281141917717e-05
"YMR058W",73.1669411007796,-1.27023119448013,0.269838196223133,-4.70738098704812,2.5091968488146e-06,2.23810449533195e-05
"YHR208W",185.488730548092,1.22563987531262,0.260429003462746,4.70623417137156,2.52334651022845e-06,2.24591947764564e-05
"YMR015C",554.121832916697,1.26835860153657,0.269513989156328,4.7060956112407,2.52506127230558e-06,2.24591947764564e-05
"YBL027W",626.922993076155,-0.700133889977462,0.148844078240112,-4.70380748939182,2.55354037553981e-06,2.26806029984744e-05
"YAL037C-B",699.051483226599,1.18272974003925,0.252006908580832,4.69324331900166,2.68907333379105e-06,2.38509113084076e-05
"YHR150W",58.4172336502867,1.15179814221167,0.245505306699423,4.69154071533714,2.71155295038459e-06,2.40166118462635e-05
"YNL087W",146.14416895825,0.870611636052131,0.185647062418298,4.68960631378308,2.73731185908524e-06,2.42108534221749e-05
"YPR102C",179.897088394295,-1.06556062210439,0.227565016819643,-4.68244476675823,2.8347358344637e-06,2.50375271189224e-05
"YMR279C",48.8153753345633,1.27764055605702,0.272911856839868,4.68151355111945,2.84764569150017e-06,2.51164732957421e-05
"YDR524W-C",657.450580387097,-1.04779603621688,0.223839191935056,-4.68102134911604,2.85449207718628e-06,2.5141793727195e-05
"YJR135W-A",83.0939885412547,-1.11649616954117,0.238621563293549,-4.67894080539433,2.88360670720858e-06,2.53629051688276e-05
"YPL092W",376.289475410414,-0.911848193649539,0.195076774659868,-4.67430423349688,2.94951828302272e-06,2.59066022525496e-05
"YGR295C",10.8134003857915,-2.91509656538766,0.623923148358502,-4.67220453842284,2.97983993023342e-06,2.61366265170543e-05
"YGR028W",142.381423327587,-0.832165082415369,0.178164562485161,-4.67076657000563,3.00077788760119e-06,2.62838218299029e-05
"YEL062W",67.2964826059469,1.13212616302372,0.242589797037882,4.66683338230803,3.05877169399282e-06,2.67547333233895e-05
"YOL015W",28.4814781365968,1.71399329293083,0.367405716289923,4.66512418543401,3.08430710928915e-06,2.69408261866638e-05
"YGL012W",196.235019710839,1.32725911891684,0.284676670743295,4.66233891049571,3.12635783003752e-06,2.72704647133203e-05
"YNL271C",775.704265452409,1.15396360209469,0.247533126931507,4.66185522883163,3.13371603900595e-06,2.72969975629114e-05
"YER035W",255.869638142285,0.878472266419198,0.188462981200042,4.66124573019861,3.14301194899045e-06,2.73403130198289e-05
"YOR230W",231.23048487573,1.39263620104623,0.299157222520709,4.65519832451924,3.23668999723932e-06,2.81165213496449e-05
"YDR174W",263.703311746302,-0.985052005993985,0.211687827748488,-4.65332379509488,3.26626728845728e-06,2.83345326916376e-05
"YLR441C",649.909127197388,-0.87582241265341,0.18822644400696,-4.65302533485159,3.27100040546634e-06,2.83367213207796e-05
"YMR142C",526.961583073791,-0.683746477026908,0.146991361598448,-4.6516099285805,3.29353626646618e-06,2.84929183982656e-05
"YDR273W",116.806658678147,1.75989901676113,0.378912571410681,4.64460445376377,3.40728626770838e-06,2.94367190669232e-05
"YDL036C",47.4738769673783,-1.2338790343925,0.266136454831226,-4.63626463790907,3.54761720354618e-06,3.05493855863638e-05
"YLR448W",166.299494402615,-1.08600847941956,0.234229687479199,-4.63651081597419,3.54339661950501e-06,3.05493855863638e-05
"YOL040C",405.06444045475,-1.07515344046183,0.231909395649539,-4.63609263199753,3.55056900790281e-06,3.05493855863638e-05
"YDL161W",129.248959015012,-1.68409312659308,0.363287251610101,-4.63570664571664,3.55720151680914e-06,3.05648673808437e-05
"YNR047W",179.843040038377,0.906075474261374,0.195528381227034,4.63398443016466,3.58693984513414e-06,3.07785720225622e-05
"YOR380W",39.5362896593275,1.38807526982156,0.299879653118133,4.62877442796945,3.67836173115576e-06,3.15202704442128e-05
"YDR135C",577.269730764574,-1.22092948804148,0.263895958021881,-4.62655622766395,3.71795964323404e-06,3.18164773799893e-05
"YMR242C",383.15594141947,-1.04972313596158,0.227125799909284,-4.6217696817396,3.80480301723644e-06,3.24576202964517e-05
"YOR095C",28.0300375845348,-1.93772173644068,0.419227126737848,-4.62212870507394,3.79822229667594e-06,3.24576202964517e-05
"YPL229W",62.0441015453133,1.133428700189,0.245246999123012,4.62158030166352,3.8082786622339e-06,3.24576202964517e-05
"YJL035C",61.657069013508,-1.61219982975163,0.349061817176203,-4.61866566441956,3.86215565762218e-06,3.28725065663562e-05
"YOL082W",195.881658435141,0.904228973412036,0.195818472235812,4.61768985881541,3.88035608733466e-06,3.29830267423446e-05
"YOR007C",621.865576977205,-0.635688509340639,0.137719958695576,-4.61580525699839,3.91574008822817e-06,3.32391145207449e-05
"YML073C",363.597730581038,-0.799333434844728,0.173245858142044,-4.61386750261789,3.95244441858239e-06,3.35057084492159e-05
"YIR027C",27.4550975748155,1.57498105152225,0.342055969333531,4.60445422014117,4.13548973372862e-06,3.50104914004013e-05
"YKL192C",302.85468500014,-0.814177839616168,0.176893047058246,-4.60265597295117,4.1713695375553e-06,3.52670333629675e-05
"YPL256C",48.3712831602694,-1.41039384794866,0.306468280322935,-4.60208751934288,4.18277361610981e-06,3.53162354449645e-05
"YDL048C",573.606607271315,0.807166017329734,0.175504079980011,4.59912964656813,4.24259703727344e-06,3.57735782182896e-05
"YDR418W",333.960524633145,-0.71836390716232,0.156213661925222,-4.59859847281598,4.25342658206569e-06,3.58171367576344e-05
"YOL045W",92.5197856346378,1.06001672791464,0.231349750279718,4.58187971516288,4.60814942921638e-06,3.87525757850591e-05
"YOL132W",32.4153337263709,1.4635496152629,0.319702528404517,4.57784810951223,4.69783597142027e-06,3.94543355687407e-05
"YFL059W",37.9653176040285,-1.63066456331947,0.356491686081185,-4.57420082146914,4.78041156773772e-06,4.00945925124315e-05
"YNL281W",108.335293618652,-1.07901940806392,0.235908686114329,-4.57388587862758,4.78760680194786e-06,4.01017555172427e-05
"YOR245C",211.410009415329,0.755973610679323,0.165415405588235,4.57015238690132,4.87369696935141e-06,4.07688619499713e-05
"YKL006W",290.559971207405,-1.16558290908968,0.25527794568392,-4.56593657539412,4.9726911263454e-06,4.15420061862726e-05
"YLR367W",209.733086215702,-0.800145080101173,0.175283289997462,-4.56486799233834,4.99808745612176e-06,4.16990832091214e-05
"YDR064W",513.400561286124,-1.03069557328861,0.22605887204264,-4.55941217425078,5.1297003888148e-06,4.27407447415873e-05
"YOR227W",306.580391670689,0.895001877316484,0.196343378576094,4.55835019142048,5.15570201471615e-06,4.29008678171907e-05
"YOR293W",298.606431386614,-1.12923840047689,0.247788191683919,-4.55727285793085,5.18220841466707e-06,4.30647648020427e-05
"YLR425W",89.7450647167873,1.01258982066578,0.222310741807596,4.55483982659802,5.24255095442431e-06,4.35090449288443e-05
"YMR236W",47.0899440221632,-1.2581371721895,0.276343864565094,-4.55279575021339,5.29376636416501e-06,4.3876511778479e-05
"YKR057W",181.520753053577,-1.00487891197414,0.220838616597757,-4.5502862110591,5.35729945351431e-06,4.43449761047441e-05
"YLR293C",121.491888359574,-0.951184020996274,0.20916416900989,-4.5475476296865,5.42746397729107e-06,4.48670355456062e-05
"YPL197C",118.700672239388,-1.01386129813752,0.223117050988585,-4.54407806864294,5.51762073650416e-06,4.55527852971962e-05
"YAR042W",113.782487148738,1.02836194100816,0.226408766563707,4.54205884611272,5.57074849703716e-06,4.58863793496951e-05
"YGL001C",173.114034123645,1.29482801113135,0.285079380963033,4.54199110001313,5.57253942766696e-06,4.58863793496951e-05
"YFR041C",104.513530519304,-1.77717357945763,0.391365536542612,-4.54095573963275,5.59997880827797e-06,4.59925532253895e-05
"YIL160C",48.890364288163,1.4408549863791,0.317286309188517,4.54118234746463,5.59396215693183e-06,4.59925532253895e-05
"YOR140W",54.6361996675564,1.31260419316344,0.289646488399697,4.5317455786038,5.84982789599024e-06,4.79822459328694e-05
"YKR098C",50.0550404361789,1.33648882022923,0.295403771469216,4.52427812137294,6.06019905736736e-06,4.96433922782269e-05
"YBR069C",32.1380706786302,-1.60923954301615,0.356136718243468,-4.51860047162006,6.22497325474381e-06,5.07303232770617e-05
"YLR194C",74.9317577948512,-1.53508621447828,0.339717468499981,-4.51871439304091,6.22162533104786e-06,5.07303232770617e-05
"YLR390W",114.651098658644,-1.49451847305499,0.330735775924908,-4.51876870252559,6.22002988998832e-06,5.07303232770617e-05
"YPR082C",78.3283354255138,-1.19470612727173,0.264375901209084,-4.51896758292989,6.21419075321377e-06,5.07303232770617e-05
"YGL189C",774.382657540424,-0.782583596225476,0.173333088405458,-4.51491174261472,6.33431402027216e-06,5.15549573541842e-05
"YLR430W",293.417172837685,0.707748050840099,0.156787631167164,4.51405538543733,6.35995959793694e-06,5.16971523102226e-05
"YOR113W",113.81013119542,1.04397893418524,0.231479796892111,4.51002181703063,6.48209589422423e-06,5.26223035110065e-05
"YOL130W",102.816930154665,1.16152327885122,0.257646165274936,4.50821100951279,6.53765399425595e-06,5.30052869995828e-05
"YJL104W",103.038177671455,-1.02710615752941,0.228009084029806,-4.5046720919029,6.64755087477781e-06,5.38272877491612e-05
"YKL215C",86.5039276943855,1.30067161958863,0.289002922949205,4.5005483208114,6.77783942198941e-06,5.48120927169578e-05
"YDR438W",50.6183751476104,1.33561296640276,0.297190770272202,4.49412666880418,6.98560395287198e-06,5.6420126945035e-05
"YIL123W",66.777365323058,-1.42025941816441,0.316092482615672,-4.49317682727451,7.0168473103005e-06,5.66001816203321e-05
"YJR112W",41.6920666171263,-1.81118363159874,0.403559982544052,-4.48801593304915,7.18895534940233e-06,5.79145906109814e-05
"YCL012C",69.7001606188462,1.30994635468799,0.292246590982146,4.48233236968029,7.38316334774583e-06,5.94034669352985e-05
"YOL087C",227.007247850908,0.777372389903379,0.173478748743268,4.48108137472109,7.42657862578689e-06,5.96768528964121e-05
"YBL021C",47.5268959926072,-1.25155993580469,0.279365819778283,-4.4800038057554,7.46417083108347e-06,5.99028126088476e-05
"YBR239C",80.0622761409969,1.01721440340863,0.227182060091132,4.47752962095945,7.55117529239342e-06,6.04737019250183e-05
"YPR074C",218.189818331255,-1.07718842720926,0.240581451822415,-4.47743755409865,7.55443145489633e-06,6.04737019250183e-05
"YDR512C",95.9567376801016,-1.09235859761256,0.244145120567295,-4.4742184282625,7.66913135616443e-06,6.13142688955548e-05
"YGL069C",66.4796074230373,-1.40381919899529,0.313788045477399,-4.47378164728842,7.68482189289306e-06,6.13621384477976e-05
"YER101C",54.3913532894298,1.30720032508026,0.292249341238182,4.47289400052026,7.7168035584519e-06,6.15398054270489e-05
"YER093C",134.163408928187,0.918412660460344,0.205386756553649,4.47162551213689,7.762727783536e-06,6.17503025195996e-05
"YLL066C",247.9222811371,1.61251176696645,0.360603587940576,4.47170194887849,7.7599530931642e-06,6.17503025195996e-05
"YNL254C",59.7573397264646,1.12548275822806,0.251891552009382,4.46812427510924,7.89084613530849e-06,6.26905916579031e-05
"YBR025C",564.664845264192,-0.854640792213546,0.191299040958903,-4.4675644369652,7.91151844880011e-06,6.2775963199764e-05
"YNL142W",1498.60433130217,1.25891123681098,0.281807961565861,4.46726639593808,7.92254487636013e-06,6.27846789449893e-05
"YDR275W",106.830140550652,0.972972809079659,0.217892623824635,4.4653774506049,7.99277131856887e-06,6.32619346916515e-05
"YER061C",60.9859499539027,1.07672483765299,0.241253262299871,4.46304778384573,8.08020246411864e-06,6.38740004788578e-05
"YBL059W",48.0420567458588,-1.49195941126558,0.334485906638676,-4.46045522891716,8.17857435450421e-06,6.45545473188054e-05
"YOL113W",97.1931102850347,0.998255805715002,0.223812018450837,4.46024218281325,8.18670887882384e-06,6.45545473188054e-05
"YNL070W",120.938998836367,-1.00674265066102,0.225963654623841,-4.4553300057787,8.37642464395442e-06,6.59682558510184e-05
"YLR045C",88.9065061329865,-1.31261702330173,0.294638911077469,-4.45500228907852,8.38922996544921e-06,6.59869282356975e-05
"YDR342C",1678.45434638356,1.05506959309234,0.237049294042196,4.45084469605942,8.55331835716242e-06,6.71777631210244e-05
"YOR191W",269.161076864832,0.790268412485414,0.177563266343625,4.45063006982574,8.56187177032664e-06,6.71777631210244e-05
"YPR199C",62.0015920237777,1.08983316652006,0.244927037373146,4.44962376636149,8.60208471238846e-06,6.74096452554456e-05
"YLR149C",269.668458290974,0.792173075967395,0.178058921669514,4.4489378489987,8.62959806950509e-06,6.75415571677601e-05
"YER011W",8.44049576779852,3.40458853264312,0.765484166512041,4.44762763435886,8.68238701721661e-06,6.78707237291444e-05
"YBL088C",195.886483364628,0.802699804207967,0.180490661978646,4.44732040654234,8.6948099100243e-06,6.78839232975231e-05
"YGR241C",126.029212572527,-0.928858104162191,0.208942574952013,-4.44551860421705,8.7680092197754e-06,6.83710114745494e-05
"YJL177W",233.391979339349,-0.890431549912387,0.200350041045052,-4.44437917390873,8.8146028254669e-06,6.86496899855329e-05
"YLR183C",17.8623886821611,-2.15823430857254,0.485768154637227,-4.442930826094,8.87417028434299e-06,6.90286013261809e-05
"YCR089W",35.5525389401477,1.48393232080312,0.334334229901024,4.43846961539782,9.06007712460751e-06,7.03881176118156e-05
"YDR259C",103.70806865092,-1.68059168626442,0.378798615669239,-4.436636293655,9.13754886210147e-06,7.09028944833493e-05
"YPL004C",643.557102956884,0.753308923644663,0.169907002637057,4.43365436358044,9.26491167990597e-06,7.18030655192712e-05
"YLR008C",35.4331271690973,-1.36858191180763,0.308926540797886,-4.43012085744688,9.41802918353494e-06,7.29003874622705e-05
"YLR325C",376.008544840749,-1.14704478652317,0.258996909309519,-4.4287971990908,9.47600733890719e-06,7.32594992802556e-05
"YBR088C",58.6034123180114,-1.24502346291977,0.281203629226223,-4.42748006612026,9.53403803177951e-06,7.35416246281786e-05
"YBR230W-A",170.152633450809,-1.4344633620358,0.324013018332242,-4.42717817147983,9.5473867520137e-06,7.35416246281786e-05
"YLR146W-A",33.8536538169135,-1.82614098474497,0.412484021877017,-4.42717993398891,9.54730876826677e-06,7.35416246281786e-05
"YDR466W",108.259184389473,0.951372740696051,0.214907978973284,4.4268842191956,9.56040144366912e-06,7.3552285559323e-05
"YHR183W",613.977885974496,0.880287103470086,0.198878492919212,4.42625590403923,9.58827685145988e-06,7.36643674362174e-05
"YIL099W",30.9810052851184,1.63930619053385,0.370378366726426,4.4260311557146,9.59826672476964e-06,7.36643674362174e-05
"YJL042W",262.092529464237,0.713839107593156,0.161516836017149,4.41959566071096,9.88857424482167e-06,7.5800416393033e-05
"YPL165C",66.7666465733016,1.02509971004262,0.232034335588997,4.41787939461848,9.96740095210486e-06,7.63121593475922e-05
"YJL166W",2133.72160603941,-0.997811253212326,0.225881732746823,-4.4174056975679,9.98926293637787e-06,7.63870602293272e-05
"YBR039W",899.227903713614,-0.683677769269257,0.154813912591825,-4.41612615961597,1.00485451232936e-05,7.67475837677638e-05
"YBR048W",121.113851096061,-1.2659047199455,0.286997061191015,-4.41086300567712,1.02959444586039e-05,7.85422831799894e-05
"YNL139C",183.522935714068,0.989844458547711,0.224572552443602,4.40768227362199,1.04482663137472e-05,7.96082363471533e-05
"YPL087W",500.620034952274,0.630405430555776,0.143067045092722,4.40636367478764,1.0512041518592e-05,7.99977744447366e-05
"YNL331C",52.0276720694233,-1.59720077233287,0.362515544904234,-4.4058821608734,1.05354228908787e-05,8.00793441849962e-05
"YMR323W",10.1492265045348,4.03319448441064,0.916721751993217,4.3995841438706,1.08458517647471e-05,8.23399358466515e-05
"YGR181W",32.7488236711119,-1.47717419245139,0.336066646866293,-4.395479903244,1.10528290109625e-05,8.37106232872532e-05
"YIL069C",118.407009082238,-1.11278020592794,0.253164717055958,-4.39547903384173,1.10528732518748e-05,8.37106232872532e-05
"YDR511W",82.4750950590308,-1.12480006960006,0.25635376563737,-4.38768694036337,1.14562514031063e-05,8.66618826234982e-05
"YFR052W",230.541645260062,-0.881621789027038,0.200996529044365,-4.38625379860387,1.15319557305356e-05,8.71303321862693e-05
"YCR026C",77.0921325565857,1.1547553732323,0.263645328060099,4.37995765648108,1.18702372547291e-05,8.95792128865238e-05
"YBR268W",94.2941291509111,-1.03003511772904,0.235301580106849,-4.37751041561771,1.20042626196917e-05,9.04826660392497e-05
"YDL059C",133.624175772894,-1.35382115769182,0.309420563039778,-4.37534320405778,1.21241566525049e-05,9.12775793695729e-05
"YER028C",50.1570603095768,1.61512046844368,0.369368710132871,4.37265102358747,1.22746848994871e-05,9.23009599338361e-05
"YDL029W",164.952665098107,-0.945393377750819,0.216393363803166,-4.36886492790397,1.24893979960069e-05,9.38039820982753e-05
"YIR030C",32.865342794533,-1.39293003055626,0.319085855165107,-4.36537692915127,1.26903736773763e-05,9.52003833164029e-05
"YML099C",87.9479678142783,0.931331273774423,0.213409983521422,4.36404735339355,1.27677920719989e-05,9.56676742456414e-05
"YPL227C",18.3199965270047,-1.92122653429026,0.441178377400012,-4.3547613226482,1.33211981233508e-05,9.96961620497872e-05
"YOR222W",90.4470411437162,-1.02095394435773,0.234780513732463,-4.34854634282439,1.37042862320745e-05,0.000102441969422741
"YGR108W",19.6402465064576,-2.22872214593009,0.512867179373421,-4.34561273476879,1.38887417701484e-05,0.000103698232531781
"YPL017C",55.5274440557635,1.27961266558566,0.294521218794646,4.34472147990759,1.39452483081817e-05,0.000103997347052997
"YHR190W",270.802653635315,0.829224496081897,0.191119633486554,4.33877190404008,1.43281136344212e-05,0.000106726726294558
"YML017W",128.160821033435,0.901930948085469,0.207946013907929,4.33733222933915,1.44222542959896e-05,0.000107301571962163
