UniqueCount	AmbigCount
182	0
5	0
4	9
58	0
18	24
127	2
17	0
41	33
181	0
44	0
303	0
24	0
68	0
112	17
38	9
118	0
45	0
109	0
213	0
36	0
7	0
53	0
101	0
147	42
21	0
63	18
108	0
34	0
4798	0
0	10
312	0
46	0
38	0
17	0
62	0
20	0
156	0
16	0
52	0
9	0
47	0
40	0
103	0
9	5
0	0
14	0
42	0
186	0
70	0
55	0
9	0
0	15
279	0
9	50
48	0
55	0
182	0
124	55
345	0
53	9
70	0
189	0
0	773
385	0
90	0
102	0
4	0
103	0
4	0
97	0
61	0
22	0
4	1
720	3
469	0
57	0
152	0
109	0
1307	0
44	0
0	0
143	0
4	0
7	9
98	0
433	0
0	10
63	0
128	0
22	0
260	0
129	0
27	450
23	0
476	0
78	0
25	2
59	0
165	0
26	0
47	18
483	0
41	0
40	0
0	11
0	6
74	3
4	6
112	35
196	0
238	2
11	20
7	0
3	1
1	0
61	0
49	0
38	0
10	0
0	937
55	0
206	0
64	0
120	0
91	291
44	0
471	0
679	0
59	0
65	0
142	3
23	0
64	0
24	0
70	122
23	0
162	15
52	2
155	0
499	0
45	0
70	0
0	26
86	6
82	13
139	0
0	0
116	0
214	0
58	0
554	0
27	0
39	0
200	0
56	0
244	0
38	17
24	0
178	0
27	0
64	0
6	0
383	0
80	0
30	0
0	7
0	336
1	0
6	0
229	54
160	0
88	0
2056	5
0	2
65	38
18	0
265	7
169	0
21	0
49	0
13	0
32	0
1	2
59	10
113	1498
85	0
138	0
29	6
22	0
97	0
117	0
176	0
66	0
9	16
8	0
143	0
19	0
119	38
94	0
133	27
108	16
342	0
117	26
6	0
20	0
13	1
166	0
389	0
82	0
207	6
0	13
0	0
0	0
43	0
73	0
0	1
30	0
3	0
39	0
64	44
66	0
49	0
35	0
605	0
30	0
55	0
34	0
1459	0
113	0
89	0
14	113
61	0
77	0
7	1
110	0
0	7
50	0
1	12
406	0
1	0
25	0
176	0
20	3
210	0
7	0
14	0
23	0
255	8
75	61
10	0
170	0
75	0
7	1
196	0
355	0
71	0
150	0
22	33
46	0
50	0
164	0
3578	0
60	0
47	0
85	0
102	0
106	436
37	73
16	0
294	0
62	0
337	0
97	0
20	0
0	0
0	4
100	0
115	0
9	0
834	0
1	26
49	0
16	103
258	0
121	29
24	0
353	0
54	0
22	0
100	0
94	0
0	50
202	0
59	0
236	0
93	0
95	0
22	0
0	1
11	0
25	0
89	0
131	0
41	0
337	0
18	0
3	20
164	0
62	0
42	0
238	0
62	0
79	0
26	0
9	0
45	0
107	0
52	0
36	0
2	7
14	0
47	0
254	0
70	9
1464	14668
0	1
38	0
71	7
50	0
12	0
33	0
70	1
0	5
59	0
24	0
294	0
95	0
33	0
129	0
112	0
72	0
55	0
493	0
90	0
105	0
3	0
240	0
410	6
8	0
0	26
83	0
0	20
6	0
45	0
113	0
128	0
38	0
1	16
40	0
90	0
109	0
119	0
105	0
48	0
31	0
649	0
81	0
26	0
15	0
99	0
19	0
22	0
92	0
105	0
62	0
88	2
114	0
16	0
114	0
47	43
2	1
49	0
107	0
153	0
120	0
3	0
41	12
89	0
196	0
21	0
40	0
87	0
214	0
11	0
288	0
64	0
200	0
29	0
11	0
121	11
27	0
75	0
0	59
254	0
66	0
184	6
679	0
105	0
18	0
145	28
60	0
40	0
0	0
29	0
92	0
55	0
2008	0
258	0
21	0
126	0
45	0
0	4185
28	0
168	0
1	4
344	0
118	0
127	0
13	6
48	0
26	0
15	0
103	0
90	0
1	0
20	0
201	0
84	0
7	0
182	0
20	9
94	0
458	0
36	0
1674	0
57	0
141	0
27	0
189	0
0	9
12	4
24	0
63	0
0	0
329	0
146	0
37	0
0	4
1	31
43	2
1	9
198	0
48	0
25	3
3	0
52	0
18	0
48	0
24	0
57	0
319	0
7	0
275	0
0	1
5	0
17	0
74	0
15	0
31	0
49	0
89	0
8	0
276	0
53	0
1	6
41	0
88	0
113	0
13	6
889	0
107	0
46	0
83	0
15	0
1	7
16	5
7	0
890	0
44	0
43	39
21	443
298	3
204	1
73	0
8	0
92	0
0	0
73	0
21	0
86	0
45	0
208	0
54	0
20	0
36	0
17	0
44	0
51	0
17	0
33	0
2	0
68	0
3	15
124	42
0	15
11	0
36	0
0	10
97	0
14	0
7	0
111	0
107	0
67	0
12	0
40	0
3	54
0	3892
141	12
97	0
21	0
101	0
60	13
108	0
23	31
5	0
20	8
320	0
55	0
153	0
5	18
27	0
69	0
68	0
66	0
56	0
2	34
38	0
313	0
37	0
136	0
83	0
65	0
559	0
962	0
23	0
197	0
540	0
5	0
27	35
37	0
220	8
34	0
77	0
23	0
74	0
20	0
67	0
59	0
0	3
98	0
18	0
53	0
94	0
61	0
0	0
49	0
5	0
9	0
0	0
179	0
14	10
80	80
79	22
135	0
59	0
211	0
23	0
23	0
101	0
1	0
30	0
38	0
8	0
24	0
136	0
98	0
1	15
33	0
1805	0
1	11
1	13
112	0
9	0
8	0
1892	3084
6	7
97	1
23	0
42	0
31	0
228	70
140	0
76	0
80	14
13	2617
97	0
63	0
47	0
62	0
68	0
90	0
69	0
156	0
167	7987
31	0
26	0
88	0
3	0
78	0
103	0
23	0
114	0
26	1
288	0
73	0
84	0
152	0
37	100
9	0
18	0
122	49
40	0
26	0
12	17
213	0
128	0
58	0
6	0
102	0
15	16
552	0
57	0
138	0
57	0
70	0
44	0
29	4
109	0
19	0
13	0
94	0
47	207
22	0
11	0
18	71
14	0
101	0
132	0
9	0
22	0
4	0
0	0
256	0
5	4273
242	0
50	0
27	0
148	0
20	0
627	0
10	0
0	0
0	20
33	44
44	0
118	0
474	0
481	0
12	0
298	0
0	0
52	0
127	0
57	0
34	0
101	0
114	0
0	15
81	0
35	0
0	0
159	0
195	0
4646	0
42	0
11	9
108	14
65	46
67	0
107	0
134	0
146	0
38	0
4	0
18	0
723	0
0	3
13	0
27	0
89	0
152	0
18	0
55	0
180	0
13	0
1	8
98	0
41	0
315	0
14	0
351	0
154	0
40	3
144	0
19	0
161	0
67	0
2	3
342	105
98	0
178	0
182	17
13	0
126	0
5	28
177	0
24	0
31	7
119	0
4	0
0	8
165	0
187	0
305	0
74	0
39	0
126	0
23	0
7	15
3	10
115	0
143	5
155	0
105	28
267	19
11	0
50	1299
0	4
26	0
1	0
101	0
93	0
58	0
11	3
374	0
22	0
192	0
69	0
26	0
61	0
289	0
13	0
121	0
280	0
17	0
64	0
0	4155
96	0
14	2
30	0
2	0
138	0
11	0
417	0
0	0
215	0
76	0
60	0
292	0
104	3
899	0
1836	0
43	2
335	0
43	0
77	0
59	0
1158	0
9	3
5	15
32	0
37	0
73	0
38	0
350	0
178	0
5	17
108	0
64	0
13	0
240	0
124	0
32	0
19	0
106	0
65	0
429	0
49	0
4	0
24	0
30	64
45	0
27	0
83	0
77	0
46	0
100	0
34	0
109	17
0	0
15	0
0	2
270	0
148	0
121	0
7	0
46	1
1	0
10	0
136	0
32	0
1	0
53	0
390	0
692	0
34	0
38	0
111	0
6	0
108	0
7	1
1	4
132	0
142	0
319	0
39	59
0	0
100	0
70	0
143	0
315	285
62	0
14	0
45	0
228	0
34	0
5	0
298	0
2269	0
0	8
52	0
128	0
90	0
465	0
2	0
37	0
0	18
7	0
31	0
75	0
29	0
165	0
99	0
0	11
25	0
48	0
75	0
145	36
176	0
4	26
59	0
22	0
846	0
24	0
42	0
348	0
236	2109
1	0
43	0
141	0
0	15
25	0
128	0
25	0
66	0
364	0
49	0
69	0
89	1
1	22
49	0
76	0
12	0
93	0
445	0
233	0
120	0
0	0
51	0
91	0
0	1
22	0
80	0
255	0
44	37
22	0
37	0
18	0
0	863
428	0
96	0
23	0
18	0
33	4
24	7
348	0
85	0
0	8
163	0
107	0
125	0
89	0
63	0
82	0
169	0
795	0
142	0
666	0
0	0
68	0
90	0
299	0
333	0
1	0
89	0
153	0
48	0
46	0
164	0
263	0
65	0
40	0
15	0
27	0
16	0
0	3849
9	0
0	0
45	0
10	0
34	0
70	0
0	193
111	0
1915	0
10	0
1409	0
58	0
0	0
53	0
472	29
2	23
143	0
53	0
94	0
108	0
74	0
26	0
16	68
2	3
25	0
304	0
14	14
106	108
0	0
33	0
0	14
3	0
41	34
3929	0
620	0
554	0
72	0
0	0
8	0
97	0
387	0
3	0
239	0
200	0
64	0
358	0
64	0
195	29
59	0
173	0
38	0
47	0
257	0
440	198
38	0
458	0
395	292
21	0
354	0
86	0
199	0
58	0
185	0
111	0
30	0
29	0
108	0
164	218
30	0
34	0
99	0
104	0
57	0
502	0
164	0
228	0
111	0
406	0
45	0
319	0
91	0
148	0
27	0
14	0
17	0
246	14
135	0
84	0
88	0
144	0
26	19
64	0
16	0
88	0
27	0
132	14
82	0
312	0
0	60
424	0
49	0
2	11
25	0
22	0
850	12
615	0
1	23
24	0
59	1
1	0
205	9
8	0
9	0
47	0
24	0
197	0
55	0
44	0
237	0
547	0
89	0
11	0
135	0
136	0
481	0
54	0
48	0
80	0
49	0
147	0
16	57
72	0
1	0
25	0
67	71
14	0
155	0
54	0
0	114
64	0
67	0
119	0
61	0
124	0
123	0
52	0
324	0
74	0
1	0
322	0
12	0
340	70
282	103
4038	5
0	0
88	0
115	0
46	0
24	0
1165	0
168	263
111	0
200	0
0	118
0	20
39	0
491	0
31	0
29	0
0	0
64	0
51	0
0	8
142	0
11	37
5	11
40	0
207	0
57	0
453	0
96	0
0	0
23	0
50	0
83	0
225	0
12	0
27	0
170	0
263	0
69	0
5	0
18	51
20	0
65	291
49	0
296	0
68	0
189	0
111	0
38	0
184	0
444	0
68	0
326	0
20	0
467	0
432	103
124	0
187	0
67	0
26	0
0	30
73	0
80	16
26	0
2	19
101	0
101	0
112	0
39	0
81	0
3	8
5	0
3	0
147	0
214	0
42	0
53	0
27	76
9	0
1	1
507	0
399	0
0	3
200	0
44	0
41	0
14	0
90	0
94	0
1	0
27	0
38	0
31	0
24	0
85	0
124	0
38	0
10	228
192	0
196	0
80	0
3	24
14	0
224	0
45	0
79	0
891	0
41	0
14	0
88	0
58	0
5	0
130	26
8	0
62	0
0	1
0	29
33	0
0	24
26	0
24	0
54	0
4	10
88	21
74	39
5	0
207	0
216	0
72	0
10	150
46	9
145	0
70	0
158	0
1195	0
18	0
91	0
85	0
213	0
74	0
22	0
22	0
75	0
45	0
568	42
241	39
4495	0
43	0
0	28
168	0
59	0
9	0
74	0
25	0
34	0
4	0
157	34
187	0
32	0
14	42
150	0
31	0
18	0
3	0
2	25
66	0
1	6
16	3
101	0
48	1
71	1287
111	0
0	2
0	162
89	0
136	0
100	0
28	23
1	0
213	0
7	0
17	0
253	9
64	0
93	0
7	0
96	0
0	4
31	0
282	0
28	0
137	0
273	86
80	0
3	0
90	70
17	0
65	0
0	0
166	0
552	0
171	0
115	0
44	0
11	4
33	0
20	0
19	0
0	15
172	0
118	0
93	0
76	0
103	0
3	0
7	0
4	0
58	0
78	0
1139	0
73	0
73	0
514	0
217	0
2	30
55	0
20	0
153	0
102	0
141	0
221	0
0	0
202	0
2	9
23	0
72	0
23	0
25	0
29	0
424	16
3	0
3	9
20	0
50	0
0	3
212	71
43	0
299	0
45	0
83	0
132	0
17	0
45	0
45	0
0	0
78	0
0	6
69	0
141	8
116	0
1	0
7	0
25	0
108	193
0	804
147	0
0	25
158	0
125	0
67	0
163	0
219	0
3	7
67	0
71	0
0	18
90	0
821	0
2	2
0	21
54	0
44	0
75	0
0	139
56	0
110	0
63	0
27	394
0	9
64	0
26	0
0	0
159	0
31	0
106	0
20	12
0	20
160	0
110	0
52	4
73	0
77	0
223	0
14	0
24	0
207	0
21	0
329	0
70	0
241	0
47	0
113	0
525	0
194	0
104	0
0	10
69	0
270	0
7	1
603	0
58	0
30	0
7	0
151	0
1499	0
117	0
96	0
55	0
9	0
28	0
124	0
35	0
258	0
47	0
114	0
12	0
49	0
33	0
41	0
384	0
235	0
56	0
33	10
16	33
55	0
37	0
70	0
146	0
129	0
0	0
70	0
0	11
34	0
236	0
9	0
36	22
162	0
23	0
10	0
0	0
375	0
5	0
44	2
36	0
55	0
9	0
115	0
60	2
1	0
46	0
1	0
31	0
285	0
36	11
0	0
13	0
0	0
310	0
91	0
58	0
116	0
81	0
117	0
18	0
80	0
29064	12125
184	0
85	7
106	0
1	18
12	17
584	0
7	0
54	0
47	0
514	0
93	0
34	0
5878	0
103	0
1166	0
69	0
34	0
66	0
23	0
14	0
1	3
543	0
5	0
76	0
187	0
32	0
550	0
21	0
52	0
97	0
378	0
219	0
383	0
0	18
39	0
36	0
58	0
12	3
55	0
91	0
60	0
32	71
88	0
6	0
0	32
802	0
56	2906
113	0
48	0
49	0
64	0
92	0
120	0
52	0
32	0
12	0
5	0
49	0
182	0
73	0
836	0
129	0
69	0
25	0
63	0
426	20
136	19
75	0
4	0
372	38
26	0
56	0
37	0
2	1
15	0
117	0
32	0
39	15
105	0
6	0
368	0
12	94
94	0
108	47
223	66
14	0
32	0
20	70
34	0
0	23
29	840
0	1
52	0
8	23
0	0
93	0
55	0
17	0
31	0
17	0
38	0
4	8
31	7
3	0
37	0
29	0
47	1
8	0
416	0
98	0
1	30
385	0
14	0
14	15
1	0
613	0
131	0
6	0
33	7
8	3
1221	0
93	0
43	0
15	0
281	0
13	4
82	14
140	0
39	0
186	150
45	0
18	0
0	0
0	5
7	0
45	0
174	0
60	0
46	0
73	0
49	6
13	0
70	0
312	13
29	0
74	0
1	13
73	0
84	0
128	0
73	0
63	0
72	0
35	0
24	0
11	97
318	0
90	0
32	0
70	0
100	5
140	0
136	0
9	263
35	0
86	0
32	0
0	0
63	0
34	0
72	0
27	0
20	0
188	0
70	0
71	0
35	0
31	0
79	0
205	0
5	10
98	0
10	5
59	4
22	3
0	0
95	0
115	0
19	9
546	0
31	0
179	0
51	0
15	0
37	0
57	0
129	0
42	0
386	0
0	0
23	0
78	211
114	0
38	0
150	13
3	4
12	0
1	10
127	0
1667	0
47	0
2	0
67	0
262	0
137	0
87	0
124	0
34	4
15	0
146	0
349	0
0	7987
1	44
73	0
373	78
220	0
389	0
20	0
5	8
4	0
32	0
303	13
38	0
108	0
0	34
356	0
132	0
235	0
80	0
90	0
439	0
648	25
150	0
1	20
39	0
8	0
107	0
47	0
5	0
1527	0
1309	0
1	10
0	376
66	0
45	0
4	64
52	0
9990	451
0	88
33	0
4	0
70	0
111	0
49	0
71	0
216	0
4	17
129	0
112	0
68	0
347	0
89	0
3	0
12	0
35	0
3	0
34	0
452	0
39	0
15	0
141	0
196	3
634	0
522	0
40	0
129	0
261	0
10	0
60	0
102	0
0	0
119	0
104	0
139	0
79	0
50	0
54	0
20	11
26	9
55	0
2	0
2534	3653
151	0
12	0
225	0
354	2
11	0
41	0
95	197
14	0
24	0
38	0
159	0
249	0
59	0
20	0
347	68
4	26
17	0
68	103
95	0
192	32
382	0
143	0
28	0
193	0
53	0
550	37
131	0
184	5
26	0
80	0
13	0
248	0
283	0
13	279
27	0
0	109
37	0
593	0
5	4
0	10
2877	0
117	0
164	0
55	0
569	0
27	0
134	0
228	1
124	0
60	0
71	0
39	0
82	154
185	0
0	0
12	0
65	0
241	134
735	0
674	0
98	0
0	4
59	0
37	0
408	0
18	0
207	0
88	0
89	0
8	33
29	0
71	0
180	0
42	0
75	0
50	0
1	0
55	0
2	197
63	0
36	0
20	0
36	0
151	1
106	0
28	3
20	0
8	23
26	0
26	0
74	0
65	0
48	0
0	7
0	0
726	0
0	0
52	0
7	2
13	0
81	0
63	0
19	0
462	0
29	0
7	0
0	1116
492	0
39	3
42	0
108	0
1	24
48	0
25	0
154	0
31	0
0	0
32	0
23	0
511	0
0	21
3	2
31	0
47	0
80	0
63	0
56	0
203	0
43	0
242	0
64	0
29	0
64	0
108	100
57	0
9	0
281	0
109	0
42	0
374	0
0	0
58	0
247	0
0	0
73	61
108	0
54	0
0	1
16	2
149	0
463	190
55	0
51	0
17	0
22	0
132	0
189	0
921	0
156	0
280	0
404	0
84	0
85	0
221	0
36	0
24	0
12	0
195	0
84	0
113	0
67	0
15	0
133	0
16	0
51	0
1	2
31	0
13	0
63	1
179	0
208	31
64	0
137	0
140	0
113	0
0	13
6	27
96	0
492	0
3	23
127	0
66	0
38	0
0	0
97	0
10	0
0	5
34	0
805	0
21	243
571	0
41	0
47	0
11	0
42	0
99	0
7	0
74	0
2	34
20	0
42	0
2	0
79	0
2	17
1	10
231	0
32	0
69	0
179	0
0	9
89	0
83	0
437	0
204	0
362	0
8	1
79	0
84	0
89	0
163	44
126	15
0	0
22	0
1	0
198	0
43	0
120	0
99	0
16	0
180	0
31	0
56	0
84	0
11	0
24	0
2	0
57	0
25	13
25	0
4	39
120	0
87	0
176	0
0	0
5	0
134	10
62	0
165	0
114	15
52	17
88	0
20	0
139	0
171	0
413	0
35	0
94	0
6	0
137	0
41	0
27	0
59	0
38	0
44	0
32	0
169	0
215	0
5	10
0	61
94	0
93	0
6	0
44	0
28	34
131	0
36	0
32	0
5	270
58	1
77	0
93	0
51	0
75	0
452	0
37	0
10	0
41	0
250	0
741	0
120	28
357	0
82	0
131	0
262	0
129	0
60	0
102	13
53	0
49	0
114053	0
10	0
8	0
17	0
0	2
365	0
1936	0
70	0
9	90
43	0
1	4
6	0
273	0
101	0
8	0
113	0
194	0
117	0
0	4
44	0
194	84
31	0
100	0
157	0
3	2
59	0
139	0
170	86
315	0
59	0
25	0
49	0
130	275
106	14
175	9
8	0
60	0
45	0
4	40
89	0
1	0
63	0
70	0
25	0
70	0
118	0
537	0
39	0
267	0
94	0
233	0
361	3
0	22
32	0
57	0
66	0
63	0
91	0
60	0
60	0
125	2
149	114
9	0
76	0
73	0
31	0
80	0
0	10
266	249
49	0
93	0
88	0
121	0
2	0
407	0
95	0
283	0
36	0
184	0
117	0
55	33
30	0
236	0
41	0
554	0
9	2
1882	0
65	1
355	0
54	0
75	0
153	0
1	149
215	0
36	17
579	0
204	53
84	0
2	0
82	0
46	0
90	0
84	0
768	0
0	4
23	0
139	0
19	0
8	0
104	0
58	0
2	1
123	0
4735	0
16	0
384	0
142	0
93	0
9	0
18	0
11	0
149	0
63	0
40	0
611	0
177	0
27	6
41	0
75	0
331	0
28	0
0	312
41	0
144	4
112	0
157	0
271	0
0	758
22	0
487	0
12	0
95	0
114	0
136	0
83	0
25	0
56	0
1	24
708	0
121	0
12	36
124	0
414	0
64	0
43	0
67	0
1296	0
1	2
177	0
11	0
22	0
136	0
95	0
27	0
1	12
273	0
396	285
22	0
1161	0
23	0
17	0
77	0
73	0
225	12
363	0
47	0
217	8
275	0
97	0
177	0
109	0
22	0
0	0
189	0
39	0
736	0
0	936
2	34
109	0
2	0
8	15
1	15
35	0
43	0
124	0
2770	67
58	32
110	0
48	0
1	43
65	0
150	0
26	19
92	0
88	0
141	0
947	0
57	0
13	0
28	0
54	0
134	0
457	0
11	0
19	0
63	0
0	729
0	2
29	0
64	0
20	0
19	0
1069	0
3	78
14	0
103	0
68	0
353	0
75	9
139	0
181	0
22	27
87	0
9	0
54	0
82	0
14	0
111	7
32	0
133	0
89	0
115	0
46	0
11	0
38	0
52	0
98	0
0	4
3	0
4	19
29	72
48	0
3	41
1200	0
3	0
57	0
0	6
293	0
7	2
34	0
114	436
3	2
510	26
27	0
106	0
540	0
20	0
40	0
32	0
366	0
82	0
73	0
0	5
2	0
176	0
39	0
142	6
12	4
3	11
26	0
0	19
126	0
43	0
128	0
21	0
0	0
381	0
41	0
0	90
73	0
445	0
55	0
115	0
82	0
83	0
40	0
51	0
143	0
31	3
128	0
60	0
160	0
225	0
319	53
71	0
286	8
107	0
11	0
14	66
377	91
1358	0
146	0
77	0
12	156
16	0
13	75
144	13
54	0
235	0
341	0
120	0
135	10
68	0
104	0
28	0
218	0
0	2
14	0
11	0
15	0
75	0
34	0
179	0
116	0
67	23
44	0
58	0
38	12
88	0
182	0
67	0
17	0
147	0
36	0
87	0
37	0
47	0
34	29
5	0
126	0
29	0
42	0
43	0
349	0
1	20
84	0
36	0
23	0
20	17
44	0
381	0
48	0
12	0
67	31
17	0
9	53
9	0
40	0
625	0
20	0
6	6
6	0
2	1
23	22
58	0
64	0
351	939
213	0
2	0
42	28
10	0
700	0
2	0
71	0
474	0
53	0
42	0
386	0
360	0
277	85
101	0
317	0
69	0
46	0
65	0
6	0
39	0
2	5
78	0
0	0
132	0
44	0
108	0
191	0
36	0
277	0
119	0
26	0
0	24
313	0
68	31
19	0
20	0
4	0
167	0
40	814
10	0
0	1
27	0
126	0
82	0
31	0
368	0
7	13
13	0
79	0
191	0
155	0
28	0
358	0
0	0
75	0
148	28
115	0
489	0
5	36
101	0
33	0
31	0
38	0
369	0
89	0
0	0
76	0
92	35
31	6
21	0
103	0
136	0
0	5
89	0
29	85
4	0
31	0
348	0
14	0
62	0
183	0
507	0
8	0
126	0
25	0
43	0
149	0
254	0
0	0
50	0
90	0
11	0
37	0
27	0
214	0
16	0
331	21
7	31
38	0
30	0
43	0
4	7
250	0
356	0
84	0
172	0
62	0
0	0
53	0
125	0
74	0
249	0
1	0
8	0
88	0
14	0
35	7
30	11
1	9
95	0
4	0
1	2
33	0
149	0
0	4
65	0
27	0
0	137
281	0
28	0
18	0
69	0
23	0
2446	0
43	9
104	0
254	0
10	0
1	4
273	0
26	0
33	0
443	0
36	0
24	0
224	7
93	73
118	0
17	0
20	8
13	0
1	0
0	0
0	10
129	0
70	0
168	0
70	0
120	0
26	64
42	0
84	0
81	0
71	0
10	28
81	1
103	0
0	12
0	13
40	0
23	18
294	0
52	0
144	0
102	0
0	1
821	0
0	157
28	0
223	0
605	0
118	0
16	0
32	0
614	19
62	0
95	0
14	0
61	6
0	1
54	0
55	0
5	0
74	0
86	0
47	0
54	0
126	0
173	0
91	0
14	0
0	12
81	6
50	0
51	0
136	0
285	2
61	0
119	0
70	0
0	0
173	154
41	0
150	40
56	0
321	0
124	0
335	0
359	0
20	0
13	0
23	0
0	0
15	0
51	0
89	0
124	0
50	0
39	0
33	0
58	0
164	64
228	0
109	0
23	0
0	8
454	0
23	0
135	0
213	0
37	0
51	0
116	0
29	0
17	0
14	18
272	0
240	0
326	0
2	4
26	0
88	0
308	0
124	0
29	0
7	0
10	0
16	2
217	159
405	0
2	11
3	0
26	0
662	0
8	0
119	0
0	0
127	0
24	0
0	714
68	0
35	0
36	28
6	0
0	0
58	0
45	0
117	0
432	0
43	0
191	0
146	76
333	0
9	1987
16	0
1075	0
86	0
26	0
48	1
0	0
69	0
73	0
368	0
28	0
29	0
503	880
140	0
12	0
63	0
72	0
540	2324
394	0
143	11
38	0
17	0
0	0
94	0
16	0
20	5
28	0
1	7
3	0
226	0
35	0
73	0
53	0
124	0
28	0
95	0
33	0
66	0
9	0
99	0
44	0
40	0
110	9
45	0
48	42
191	0
43	0
0	13
78	0
127	0
1	0
302	0
45	0
129	530
464	0
374	0
184	0
27	0
94	0
451	0
5	1
951	3931
253	0
42	0
325	0
517	0
0	0
9	0
62	0
44	15
149	0
